latitude,longitude,tweet_time
-11.920551871515945,-77.28244977015358,680
-12.033454855160933,-76.79744727642576,251
-12.94991523276706,-76.80979777978196,440
-11.83269182158806,-76.6185727559377,64
-12.689210520097069,-76.74180249461857,1078
-11.624486630068727,-76.78730535077115,545
-11.747082761065466,-77.11432518200662,259
-11.846659816957478,-76.70789553114051,974
-11.954823185497371,-76.6156973438468,316
-12.294877543918329,-76.9448742032252,1166
-11.803233733417844,-76.86759594210369,823
-11.771152670867247,-76.67253070129517,3
-12.852279070872155,-76.92750299280503,1421
-12.503413072766733,-76.7667887505505,1287
-12.525021839724861,-77.1281404736928,665
-12.81307532400269,-76.83259777913626,301
-11.536314315804228,-77.27025781845396,627
-12.124608311772748,-77.13282258898232,1097
-12.115303073366512,-76.56330163341919,993
-12.426315796971418,-76.82382585117276,1420
-11.84697291283017,-76.93559333727231,1423
-12.286525160855044,-76.88242210771891,1001
-11.886628970350484,-77.29997652002567,156
-11.682975927738722,-76.9323204522759,367
-12.014612359040896,-77.18481401264033,991
-12.06531147233034,-76.6134935889324,785
-11.81962420702726,-76.96918062244524,1169
-12.245483857146372,-77.11439289421385,1360
-11.78253762380954,-76.89052054869657,100
-12.861251751431059,-77.00742564705543,162
-12.637109630155416,-76.93196449563976,220
-11.61310710829772,-76.71939919905923,1379
-12.743208749185726,-76.89261681429963,1050
-12.320402520592422,-76.56803684168236,1301
-12.278917047366248,-77.09453939545514,1353
-12.373722862965831,-77.03914831991825,816
-11.699636459624625,-76.67796337878036,919
-11.875395912624466,-76.67328958697418,1349
-11.784690607944547,-76.51872557130457,668
-11.513056545135424,-76.79728581679198,222
-11.537769415198602,-76.84093307311089,1173
-11.661841991462033,-76.8289216886207,386
-12.151549253110995,-77.01094161749266,1188
-12.548045584398992,-76.99203297606496,419
-11.914442558995681,-77.07611712663244,1168
-11.576085402293817,-76.82249470329816,769
-11.51465859585649,-76.6278068555156,1143
-12.08016180913337,-76.79321189431192,469
-11.94879618445155,-76.92193455527612,1193
-12.581908141953916,-77.24909682412955,325
-12.697637181089814,-77.10187353798699,23
-12.041740378402148,-76.62398765270548,727
-12.66229022098074,-76.98303148728999,399
-12.40698133856729,-76.59154754676986,368
-12.261136690669776,-77.10583537605436,1313
-11.600955900519677,-76.83942283246108,50
-11.53366186900372,-76.5290094472452,1158
-12.629346498477743,-76.85452025315236,635
-12.802026613709375,-77.13286291394178,1200
-12.662676759022375,-77.11636213154127,245
-12.221667321947855,-77.17385059701644,558
-11.825628616030645,-77.28301632402385,1172
-12.217013890033062,-76.74605846187156,80
-11.600296570968975,-76.67353256251772,212
-12.043876214004937,-76.64379412945374,108
-12.27451838908902,-77.24102123875214,695
-11.844560737845512,-76.5461876566814,868
-11.569447696431382,-76.80522658495167,488
-12.50026287092811,-77.2293215408339,1365
-12.587499663453544,-77.23208964769752,877
-12.679967288180011,-76.89215933509507,424
-12.196530939648621,-77.10456476151295,345
-12.297647623454043,-77.10872482740504,1226
-12.629179643019992,-77.29058613396425,1432
-11.91750214911837,-76.91412510781393,515
-12.553675053353913,-77.23072562636732,1163
-11.865220260143671,-77.23858978281342,2
-11.741667873966323,-77.173082657096,134
-11.70074116733927,-77.29147346816141,1317
-12.780301986521696,-77.21719977800124,565
-12.541091921354461,-76.82452603790266,887
-12.213757470526794,-77.09463898175756,189
-11.731622722885115,-77.24494253629513,1080
-12.398413659110938,-77.19161318646222,566
-12.010198542482758,-77.26548598934093,1340
-12.318169972553338,-76.67843360885203,416
-12.955577820614256,-76.85080990653584,1123
-12.525477777029213,-76.92069299751556,897
-11.86491975724794,-76.60138453982215,677
-11.904560337244481,-77.23627706123372,641
-11.674505600804771,-77.27026505849756,1262
-12.110673324180073,-76.96072633326969,1284
-11.850338536639761,-77.08878462971792,1014
-12.377251876469781,-76.91934552575226,885
-12.475448489642062,-76.57725621697355,116
-12.490243161543543,-76.9429930913633,734
-12.761433209885352,-77.1630410130178,812
-12.343322227507391,-76.66173388502233,469
-11.783932079303593,-76.9889663338228,121
-12.981778844782943,-76.69596340162252,1358
-12.137666015445499,-77.1868866423562,158
-12.740667841692066,-77.0302747182113,179
-11.883729647213753,-77.28191622194242,780
-12.789676620376003,-77.11165366785163,133
-12.75393199371457,-76.78238839664628,1116
-12.936078415679331,-77.06548418545665,728
-12.33599369639575,-77.18863282557118,1016
-12.028673027875914,-77.25500837296225,1176
-12.566815207383764,-76.81779590342272,838
-12.937934721183112,-77.23832715103576,10
-11.60103029235135,-76.66096013751735,63
-11.709221929336525,-77.014254440729,85
-12.305780943491698,-77.05604455904611,429
-11.765084131175715,-76.80016303658897,199
-11.798251387266923,-76.85470499399685,182
-12.157569390248502,-76.50992944453508,261
-12.209772017051082,-77.25901012144759,268
-12.023462695872636,-76.6189040660392,24
-11.91680445245234,-76.82042228816799,395
-11.768791685224015,-76.593904351655,1095
-12.138260432197452,-76.74487012681931,1115
-11.880628571428543,-76.6901202373823,597
-12.721558550779477,-76.67064043224272,386
-11.880816114605118,-77.28787614870032,251
-12.912788348951812,-76.62936797050894,1353
-12.012310952227825,-76.75650132545182,611
-11.931244953909422,-76.54209330799785,724
-11.548678826499293,-77.1934462249145,1084
-12.367326470635067,-76.56273982434035,156
-12.82892536477505,-76.61641815794654,865
-12.498044579801476,-77.1189338531848,104
-12.371209982919604,-77.20074390889178,373
-11.845018905225007,-76.79711096966065,970
-12.720642549528092,-76.7592346962523,687
-12.74528851891296,-76.73126561934666,525
-12.67031629226561,-76.62355542856665,748
-12.653596720130203,-76.85463436203527,299
-11.614320266764247,-77.07283287032882,912
-12.759456635056937,-76.61434755297294,40
-12.38050736584022,-76.95328642170767,198
-12.395063297072557,-76.95231108427524,1191
-12.808637043791697,-76.90601357185695,121
-12.83654481066055,-76.63155609371645,855
-11.635312625384843,-76.52337737706704,1432
-11.745440611424192,-77.16312054146606,363
-11.600158475122047,-77.20228453813074,240
-12.524314861081857,-77.06974975023603,843
-12.210246831300976,-76.57660360300561,84
-12.616336275414763,-76.8775015137927,168
-12.412144606664363,-77.2954731120966,580
-11.808765658806202,-76.83446445934473,940
-12.285590517581696,-76.86083324585304,494
-12.83560724703814,-77.23613570335039,1423
-12.995215059473582,-77.18082890296698,616
-12.645786052528631,-77.22557393930153,160
-12.725187881307487,-76.88307599287232,262
-11.808871173511186,-76.8752147209522,498
-12.000057026684981,-76.93188816463437,828
-11.742538946097705,-76.93921874140898,1097
-12.371855175157197,-76.83564131701448,835
-12.124547977764106,-76.77027532229032,587
-12.373958689551337,-76.52897431841714,1039
-12.668198612871507,-76.8638934257772,761
-12.05358901398416,-77.08744909636609,1105
-12.417109182717171,-76.52031947418922,1218
-12.626004969738228,-77.21538973188454,610
-11.592292939496794,-77.04987028165222,1435
-12.838279349873735,-76.57806032640792,1004
-11.834804640784563,-76.54490730397048,262
-12.17569698686265,-76.78399499371857,537
-11.855445489982158,-77.28830286671008,1004
-12.865192725176431,-76.94594295135465,826
-12.414380392234815,-76.55379626181166,382
-11.805944072232228,-76.58824011626685,583
-11.777382654362714,-76.58497969776778,1160
-11.816638006052996,-77.0649182956318,1113
-11.883476724218964,-76.64014779480232,871
-12.435103474808137,-76.76215020039787,1205
-11.925708104995175,-76.58503599150369,851
-12.835848006793926,-76.78966869929346,467
-12.756089721500645,-76.99987833664221,600
-12.190119392080401,-76.7924786581359,1005
-12.17559040441953,-77.01372808283003,452
-12.292326499329624,-77.298003065912,673
-11.897500720344285,-76.6465848787616,564
-12.154276592537938,-76.62050611578555,1110
-12.901449158185162,-76.70153776075291,801
-11.669202323082072,-77.11800322639135,1231
-12.057952903133343,-77.1912862179393,188
-11.656837306357312,-77.16405120843831,384
-12.35573500708467,-76.89921267424462,943
-12.99724546788726,-77.08859264461479,697
-11.855970053474017,-76.59734688152075,1423
-12.150979369981934,-76.86450344685517,872
-12.970516638312725,-76.9398695565731,291
-12.141080853220851,-76.6027274320974,190
-11.60337474989306,-77.23514104793446,1426
-12.686895284073863,-76.60321502447422,953
-12.577373990139176,-76.65829491695284,1080
-12.025728121462702,-76.75033197401876,294
-11.768628641848464,-77.21120208311822,1023
-12.03739866343149,-77.25808533624505,1185
-11.992444861481193,-77.16711133060137,1138
-12.509954152452677,-77.0837610448627,496
-12.98495450558525,-76.80701271027806,756
-11.740207027561308,-77.23573027450401,500
-11.507133156887509,-77.15356741827259,1341
-11.700379715307164,-77.13966636541643,904
-12.403745470518976,-76.76343799154321,905
-12.472267009887847,-77.02306250151118,642
-11.560197979183704,-77.07979537878843,939
-11.517410605694916,-77.27672741883956,15
-12.081648661554574,-77.22451797448848,190
-12.228298703957119,-76.86021743446524,462
-12.225486614513326,-76.79332250236264,392
-12.69729001094716,-76.70619718882693,1142
-11.907700239510536,-76.90201080156454,433
-12.743398374043702,-77.08478156861639,1157
-12.685571548920736,-77.06604394268916,794
-11.98875531415021,-76.77933724342282,1222
-11.69608055462895,-76.95888293896347,55
-12.001113051359741,-77.17329777820915,1137
-12.287608391006241,-77.2968916052077,1166
-11.957140483176085,-77.09200336583002,864
-12.317524486407983,-76.69555229847053,694
-12.018688357320576,-76.76821545605351,1047
-11.829461256008685,-77.22193279325442,86
-12.977967203814227,-76.94466511401406,630
-12.67151990110263,-77.18431133467918,877
-11.945352612582608,-76.92165080562687,67
-12.397910276468131,-77.21145432444212,618
-12.2167810705964,-76.75644405444548,631
-11.972493154234769,-76.83282649482041,1145
-12.210219480552498,-77.09278759320831,484
-11.74459629281369,-76.50606140352825,577
-12.431260173067372,-76.82908789080503,105
-11.962334976386064,-77.08500853089116,980
-12.361911938218379,-77.01380408848662,715
-12.206039382549129,-76.56706863725303,971
-12.82938877548622,-77.13744476177179,840
-11.752782904415682,-77.13698551034142,388
-12.5200880905515,-76.84354885669109,230
-12.548191908341272,-77.03428961455191,376
-12.866849903545216,-77.05665080436985,437
-12.240410587487673,-76.97175200005213,83
-12.373140526745024,-76.63510589357308,787
-12.851593423421287,-76.62719064715144,478
-11.872641501802907,-76.76730588091819,1211
-12.900382938833731,-76.83816275269425,232
-12.782445712227505,-77.28749625037601,1272
-12.308953393103854,-76.84791567657294,1384
-12.463365953845765,-76.53672884908708,615
-12.586727341224229,-76.63013829249016,395
-12.15410922209822,-77.18446569535033,322
-12.213564731845883,-76.5208198787997,565
-12.351378077480819,-77.12669222319875,222
-11.83572941646948,-77.20094782557918,547
-12.252753615986013,-77.06884969532672,1427
-11.531806013590463,-77.18708505706726,678
-11.797282203546038,-77.12025675764018,65
-12.84032594324455,-77.05295747770285,1023
-12.58904170084206,-76.82737563062003,93
-12.196184311612582,-76.80897248667152,79
-12.296667461494833,-76.8724503861667,1121
-12.9295273138964,-77.06146291669758,362
-12.207774281129163,-76.53727579515362,1048
-12.09196535399644,-77.06256073926633,956
-12.304951339139913,-76.97917553141527,959
-11.700799492729912,-76.96218633673851,194
-12.165115358799778,-77.28204075543073,1067
-11.820315708058484,-76.95697296018791,241
-12.119764581332458,-77.02932175170824,103
-11.636038861471096,-77.24343700649759,848
-12.678718080912708,-76.65108611520473,1104
-11.752479503251664,-76.73062594930055,55
-12.328013916434587,-77.07323933910905,489
-11.953637066395746,-77.09151544929884,1404
-12.150840814489623,-76.57621968246933,115
-12.836718395985994,-77.14869193492481,959
-12.34511990889816,-76.60104663023914,183
-11.98918225150108,-77.23775188078675,1400
-11.652394145737027,-76.62836071885765,816
-12.672311008251947,-76.86668158353443,676
-12.467226556595257,-76.67931428748624,1245
-12.459088243423405,-77.22565225167526,829
-12.213455238791173,-76.9639721419827,569
-11.705492101638448,-76.93972943145279,1240
-12.40671088705598,-76.88774918079882,850
-12.779787835980079,-76.79775977130791,1095
-12.24016899661598,-76.98848772469755,1041
-12.94349761014442,-76.9420499564444,73
-12.483314820850063,-77.0037864042501,404
-12.228651688849201,-76.7410759531562,353
-12.223477450829705,-76.57327004422636,1260
-11.770720900775611,-77.20854604198388,81
-11.798320176761205,-77.06999263996211,234
-12.576050783132988,-77.12420133785983,496
-12.54843275650262,-76.54850855126291,801
-11.527502944383999,-76.82442723544247,821
-12.412771708328242,-77.18568558224447,286
-12.785763423705845,-76.98165957951214,1359
-12.014591936488962,-76.92104670502114,473
-12.634727458102505,-76.8016164178394,706
-12.094920727004318,-77.12776687087485,1394
-11.768080777379724,-76.89837416602865,1337
-12.739510920312572,-76.65878994073638,469
-12.322548949492829,-76.77201150429312,642
-12.425576495148324,-77.216636281886,1356
-11.500919420410435,-76.57016677431005,1185
-11.932551380845672,-77.02915386495036,1067
-12.876447078094929,-76.96036434986944,890
-12.657105565922663,-76.74609838695467,1147
-12.764109957174359,-76.93098757158585,433
-12.977162911828474,-76.82960414554765,1096
-12.526222760262316,-76.91780536414811,589
-12.513314286690838,-77.05375850396142,1189
-12.647509889057607,-76.94724761777687,89
-12.17034673460648,-77.05073201391342,1242
-12.672324861672076,-76.94108691135742,1057
-11.588401744049166,-77.13798757829461,427
-11.901306692598265,-77.25145438412221,827
-12.817899010953097,-76.74098062774678,1183
-12.596708391031777,-77.19925368171492,874
-11.526342948234516,-76.6421696643545,742
-12.69972224930037,-77.00885945090212,805
-12.824564214481168,-77.10086247617144,742
-12.651523549978766,-76.9721769928209,604
-11.929215472707048,-77.18030665772949,853
-12.223190701974284,-76.62079101886131,643
-12.898653096235572,-77.16660192247305,1373
-12.457322276978195,-76.90494157033844,671
-12.870069228267445,-77.17040160542462,633
-12.563975952227246,-77.26343811303447,1024
-12.743556475794641,-76.66181591905054,615
-12.669138415668066,-76.8540780273582,1030
-11.83275590460785,-77.23751194624332,1253
-11.824753940859587,-76.58567534018826,1252
-11.901375905972408,-76.98594327413126,1056
-11.967626642368575,-76.95912026627637,846
-12.632252232677939,-76.90409500987141,1368
-12.338898516220132,-77.12029491879514,126
-12.309931152638088,-76.85938062361487,536
-12.197712889447256,-77.10002694447616,461
-11.71548079227598,-76.63118622562989,1337
-11.667061048327565,-76.63907293438425,139
-12.675920914055023,-76.91833419820797,587
-12.352008887205566,-76.87455682746564,207
-12.777963474569281,-76.50570280368056,778
-12.027736546270123,-76.66371062406556,196
-12.141894724108441,-77.24968363092093,1357
-11.723759828224996,-77.16191833714673,555
-12.221662485859289,-76.82312111166098,860
-11.828361152469052,-77.00265989418762,321
-12.522864557031864,-76.65684148018227,561
-11.95861979929714,-76.78715640856016,11
-12.93975811050551,-76.50745127748863,452
-12.772709250026038,-77.28969289909354,1337
-12.329546283671778,-76.9492947120075,1200
-11.669658904472643,-76.97399243559802,1186
-11.67232881565474,-76.95261986462478,844
-12.101845158743927,-76.59183186019567,102
-12.805168208841634,-76.97520322219407,487
-11.978551684901444,-76.66294553670807,1258
-12.734678044502193,-76.79388603756911,1289
-12.474302181382193,-76.90982300562911,1336
-12.528719008160492,-76.7457311209515,958
-11.673301378151722,-77.11673193200866,462
-11.959644760031198,-77.18616617766878,62
-12.893415032013557,-76.52625697305851,421
-11.734919825481025,-76.98677864065318,968
-12.354398234553415,-77.05703687702668,316
-11.867853141135514,-77.08773031222543,729
-11.834981829585727,-76.80215137810956,1217
-11.501978583112125,-76.50285309646107,545
-12.479583691884047,-76.58409102898864,21
-11.703335029564522,-76.97963265979234,337
-12.569805024250739,-76.58376195851731,363
-11.506689784391222,-76.93432156762638,125
-12.384623156003695,-77.21255631939711,1237
-12.009729608031082,-77.1497090326015,344
-11.508235350240394,-77.10561176005429,1234
-12.699373803052548,-76.56582010561083,119
-12.064000350760105,-76.51681287978847,874
-11.502434491818905,-77.11831319685213,524
-11.584059840087422,-76.9775580040955,488
-12.668888869377046,-76.51476118020587,1342
-12.851912259175837,-76.62224314829199,325
-12.36089095516826,-76.94573016850963,719
-11.854966819016461,-76.93789976499656,196
-11.815434408827427,-76.59711264669238,420
-12.088858062629017,-77.27652475300515,793
-12.077668062092563,-76.55545692794449,558
-12.819011134391532,-77.22850778945093,656
-12.33818648551643,-76.57885427228088,717
-12.135747448685002,-77.24874755693354,1301
-11.974601752794591,-76.52471544810463,550
-12.862338453491482,-77.29315918849593,862
-11.96402348082036,-76.52805956325368,1400
-11.58809679658856,-77.250298892484,104
-11.820646904498517,-77.19987520470038,1393
-12.064185475441842,-76.52965944609606,866
-12.854296449685828,-76.66658630408534,301
-11.808465293241506,-76.62815101487332,732
-12.00556673681804,-76.95481044981021,796
-12.176958883460399,-77.23584678956463,475
-11.796784943480146,-77.18087905731767,659
-11.988246759156597,-76.5610382091775,1348
-12.295451116055,-76.9924530165513,623
-12.64813962467808,-76.69545840466562,1209
-12.243489743543236,-76.74787768023249,283
-12.768893930028913,-76.92096258397586,926
-12.909706500742393,-76.61152542251611,981
-12.649060711317397,-76.77639667133357,575
-12.449348371342712,-76.70815363407787,91
-12.02979201279031,-76.63048914001926,538
-12.250938810475708,-77.1218849709658,985
-11.897282189592474,-77.06537850895438,1177
-11.893785658804708,-76.69558664644586,347
-11.940887309408582,-76.63663607257428,894
-12.178785981673139,-76.82189820702567,402
-12.005450149433726,-76.50536609698258,936
-11.533860350091274,-76.59758523598038,988
-11.941327874006053,-76.6595762593304,983
-11.886279931934705,-77.10371828902343,1237
-12.563210746719852,-77.03358091744627,403
-12.283021183197913,-77.01141162221957,278
-12.34719041153663,-77.22572261011709,155
-12.469794648038686,-76.71484764250407,660
-12.310657934841414,-76.97024537347042,1304
-12.102967838544284,-76.80319774213336,800
-12.06370089857741,-76.73243694985413,963
-11.740638197761434,-77.29331274165257,840
-12.015516350352232,-77.26174359246399,569
-11.695938200144434,-77.03191623492707,943
-12.015080439909717,-76.77556142357497,856
-12.47488193068347,-76.91739788135135,720
-12.05369348717085,-76.5488890813145,362
-11.90647059164714,-77.09449094759887,1165
-11.971518422073961,-77.21690192187407,185
-11.725131481169107,-77.20851420846034,1197
-11.641632966480536,-77.11996854932633,1364
-12.497182244586725,-77.11102057578205,1346
-12.881620197528306,-76.99684740997766,1123
-12.01538394628694,-76.84873173731249,960
-12.834606022485083,-77.10065042697973,469
-11.674026404679108,-76.88770884814521,1134
-11.766753134033072,-76.917749545306,1190
-11.929708264100505,-77.05273187801751,563
-11.610735983350194,-76.95275498811236,54
-11.669225380236284,-76.99331972608353,370
-11.615599864095646,-76.53996258110986,761
-11.896832659297136,-77.24490138358347,1347
-12.447315443789208,-76.68642740898574,1298
-12.928382864835886,-77.05247049277753,1013
-12.907659127720883,-77.15168266904931,666
-11.8102816014521,-76.6034398562181,1008
-12.71292981359902,-76.9243692181921,273
-12.530359140700705,-76.8918892828439,873
-12.120840054596068,-76.96735865840209,564
-12.803363470294103,-76.97638207324582,1037
-11.522007584909964,-76.74571732439625,1156
-11.774345943893396,-76.69247380072726,854
-12.122933789078097,-76.66875600039774,1316
-11.637311751911724,-76.87983808117085,297
-12.259643857483587,-76.73840350505917,1433
-11.65457963374536,-76.67791873711444,282
-11.761029712998344,-76.7533373764046,973
-12.978875018826493,-77.14508140241489,614
-11.80489240050818,-76.7305793231906,553
-11.824105543636602,-76.7814796025375,358
-12.52392929901236,-77.22302549533944,36
-12.260437391387297,-76.78303654011121,1133
-12.792707608958853,-76.5999290786822,487
-12.00012741476022,-76.9694045951132,923
-11.988410293989663,-77.19315380213979,1092
-11.527811751552115,-76.81149099789886,926
-11.915870119824117,-77.10881325975315,1139
-12.328977910080564,-76.86396040426415,1335
-12.729590324754406,-76.76459033141384,985
-11.818426902938798,-76.8917731791965,1286
-12.469306546104068,-77.0531284821989,1336
-11.584412992358633,-76.61436734968808,1090
-12.58436739949557,-77.19126219090903,173
-12.705095235977776,-77.26575949479434,155
-12.069347866386119,-76.63700688601799,1068
-11.626553175376728,-77.27266413189169,955
-12.788398869984313,-76.91024736933211,646
-12.937985294908318,-76.86973863498366,557
-11.54892242908779,-77.02930546445822,776
-12.794914427578393,-77.07931315592248,673
-12.088720500642507,-76.7077906098143,1336
-12.701353290064302,-77.00692222786427,1252
-12.748477230682536,-77.20101797810342,1276
-12.765931878881366,-76.9294534895564,755
-11.935044625664297,-76.71890218106763,37
-11.860567083332265,-77.05350630303921,195
-12.820299714066975,-77.19431844490158,245
-12.795146929861454,-77.02711307357085,538
-11.598503754444897,-76.86362504884414,221
-12.116710186104747,-77.21861615654612,1013
-11.828056913642218,-77.11236697294137,1376
-12.879165365048573,-76.52333669874024,835
-12.92138170092243,-77.1366708604515,1013
-12.405703367809707,-77.24919189074153,1058
-12.167118414547016,-76.95427266866207,43
-12.441250270374358,-77.24093648975018,1183
-11.929851252196924,-77.28915826050896,1129
-11.995775740172252,-77.28760723937009,556
-12.329717992535866,-77.06284199776813,1014
-12.88087260235348,-77.24096497785277,1220
-12.106710407273493,-77.14568205133625,119
-12.637181848398008,-76.78139567543792,1250
-12.421243070920047,-77.06931390519517,152
-12.978403235267669,-76.8396079411112,872
-12.218337755159643,-76.97095219849706,1139
-11.951512933866553,-76.5922178002245,251
-12.133754472107073,-76.74286411476282,317
-11.872635415539312,-76.61799226682436,135
-11.500876561453733,-76.88488728965977,1352
-12.05114829867118,-76.6750425757278,1405
-12.668381250077974,-76.80753786451372,913
-12.141563066038454,-76.70485818071143,53
-12.632388222919271,-76.75231639539378,555
-12.504697176848506,-77.05959144414564,450
-12.47193405925284,-77.19966724997266,379
-12.220021660955682,-76.65485678605769,1370
-12.214402120235915,-77.23813103130934,289
-11.999022619518234,-76.81586600750057,783
-12.343413137296734,-76.5089759613154,247
-12.718457157575488,-77.15384170337957,175
-12.263519273206107,-76.70521103325936,894
-11.80529738539401,-76.53747346125212,1309
-11.945762180859136,-76.90361422784632,698
-12.827084699835808,-76.84159295916491,1059
-11.57749720199947,-77.00586916584173,457
-12.54125711258299,-76.94658838246212,611
-12.120312510862375,-76.795917893084,534
-12.95189797923545,-76.60283646064062,1372
-11.635784953022478,-76.53813400254218,1080
-11.97464258413465,-76.86541868142446,222
-12.58591732406637,-76.67419266657016,423
-11.975001224634662,-76.7108194945076,688
-12.561179269817515,-77.10238277786235,976
-12.610411350419128,-76.9305101754332,1156
-12.329523118794683,-76.75318958800507,801
-12.099902383115287,-77.19688571862422,152
-12.685980433161786,-76.59282350952232,1146
-11.885642390459793,-76.97796567552452,76
-12.132922953972693,-76.93720326321507,1354
-12.988809767942637,-76.60420566784497,167
-12.175936177698159,-77.16219005918288,1425
-12.368627673810007,-77.2715763473137,1374
-11.995960478099395,-77.0711727106913,385
-11.653327095209551,-77.17981620608833,973
-12.606026046190733,-76.51153027110902,1132
-11.989479659508364,-76.84706474224514,138
-12.772497368147627,-76.84838050628073,904
-12.871608901728775,-76.66471089980283,543
-11.602257284733751,-77.09318731502368,1403
-11.706565940903344,-76.88185756132295,567
-12.247892865010606,-77.18628253444251,111
-12.792516409265943,-77.2252056259604,229
-12.60501570678673,-76.94823846813568,1020
-12.148931198962995,-76.56968406313358,1293
-12.022227515395372,-76.94714575281569,751
-11.964088094793485,-76.93861545683555,111
-11.878279580643712,-76.60791922574272,989
-12.685193372230321,-77.07116703778952,566
-12.555620691621083,-76.90810169318588,307
-12.98106532294324,-77.16847357853025,1120
-12.88902187983256,-76.62305897444179,525
-12.535764590628467,-77.27024515362162,862
-12.72133417532077,-76.96951019812502,446
-12.261188994131574,-77.0787354161351,640
-11.72700758390165,-77.09418731709624,711
-11.91551869429097,-77.10465200155296,1078
-11.86812639397281,-77.00437849772828,884
-12.09962009670994,-76.57880546530383,495
-11.949344865147653,-76.73298705970687,565
-12.729997349488016,-76.58845505750554,907
-12.171305865681216,-77.14284428368576,716
-12.144110502099846,-76.62069940627737,79
-12.056934245313633,-76.95611377843417,185
-11.831079372789343,-76.51514727643804,988
-11.583996506608337,-76.82507792473277,905
-11.932419578300193,-76.9101035128989,1183
-11.616152026282474,-76.55983073082253,689
-12.175120213170167,-76.99494129521227,465
-12.565989265068797,-76.70100406232801,1418
-12.012204511554883,-76.92130271333039,587
-11.528595704846559,-76.71311055321567,1295
-11.93543571664917,-77.07945164412976,330
-11.546479060494038,-76.97465217322086,605
-12.966410357193212,-77.02373480532094,864
-12.612458773774232,-76.60493986101864,672
-12.589593787903334,-76.55715084723901,836
-12.359801651588572,-76.7115829920403,1168
-12.953816815996294,-76.64272935618885,1211
-11.628619869375814,-77.01688796711207,1086
-11.939385583393246,-77.17947610462204,1313
-12.874079971196977,-76.7507326611336,783
-12.73795426013076,-76.79015596422279,1202
-12.09534021119554,-77.08898734781083,776
-11.637246038498533,-76.57009511319363,991
-12.868578631507697,-77.01396001825084,483
-12.350044743167505,-76.64782335381987,1306
-12.69997995423605,-77.19672826866777,1389
-12.729490436234931,-77.07061227892804,175
-11.904870586982097,-76.80846423732278,364
-11.760261869192316,-77.10645370660825,925
-11.618282537144703,-76.53480175260594,1021
-11.974021341173852,-76.8587492604022,90
-12.901527240806772,-76.71483666892328,917
-12.464399186237275,-76.85080447059161,205
-12.337664379154901,-76.97459051528583,293
-12.586168137089906,-76.64228105657287,389
-12.190197238866864,-77.28189603995706,876
-12.651048971691937,-76.95856382022292,400
-11.650856525320807,-76.59510459452899,315
-12.784763217234174,-77.2318974251957,947
-12.360922157217194,-77.13403839645545,23
-12.812725595421607,-76.53150010989661,1004
-12.462621059465773,-76.53282606349784,1038
-12.27282069810501,-76.99236009323523,667
-12.169152352491684,-76.69818882929667,781
-12.502770220807717,-76.7993574195942,1162
-11.78554867288616,-76.90559065700856,512
-12.226877546160907,-76.64885347430058,1424
-11.511373683753218,-76.7793086142372,1003
-12.814710162786602,-77.22715276721009,818
-12.724682733998387,-76.62830467435981,728
-11.797308141459975,-77.08045052148859,1333
-12.16860151421885,-76.79363226435058,1023
-12.459964876597711,-76.67964388077769,102
-12.384325632111793,-76.5818845812754,910
-12.154318037462026,-76.55979722060958,843
-12.871331846101219,-76.55935986379275,586
-11.852309751061021,-76.77425907231263,370
-12.32629491538061,-76.80065712044258,576
-12.381228709470648,-77.28819355412386,666
-11.840210132748084,-77.23236117831179,427
-12.14621027861222,-76.98593181427532,1147
-11.868770290056265,-76.66571913060993,429
-11.607045854319384,-76.82634869749577,94
-11.581244033849993,-77.11180309789354,56
-12.35609558241159,-77.20169246532194,1034
-12.895727621576851,-76.92543660116549,585
-12.981262676152426,-76.56964511505956,548
-11.942152798053046,-77.25749436718459,967
-12.877681775857017,-76.92988508695376,655
-12.414706449263427,-77.25277260093708,596
-12.006604342528773,-77.09993434452493,1287
-11.502422531751005,-76.53695787758846,290
-12.665401129949112,-77.21625881166916,972
-12.985436229915814,-77.25932437156477,140
-12.93812160442264,-77.2302658347714,260
-12.665042057009277,-76.74665090805158,992
-11.510490474076605,-77.290278245295,783
-12.884319718515192,-76.98507487772046,754
-11.876102051582174,-76.5373256106893,275
-12.775103994755279,-77.2449037827602,425
-12.694354316276506,-76.55434528904742,207
-12.871106439537193,-77.20596225181237,1396
-12.657832590067846,-77.1977711810708,1375
-12.826714595733618,-76.81613633114144,991
-12.97387895850545,-77.1048492131514,963
-11.802032116938072,-77.2975591341374,716
-12.714260618108774,-76.700418064499,1284
-12.822089147741163,-77.00331769075308,1158
-12.591699241397812,-76.57349991920472,460
-11.869338839600271,-77.0775294867239,1045
-12.662816370660376,-76.76455335509748,1153
-12.187142067499417,-77.03889855412218,1383
-12.674447863404495,-77.18133117293794,903
-12.419363357516945,-76.5201307540945,770
-12.217997131469051,-76.82945912320697,1157
-11.863270722063849,-76.62821908715148,640
-12.577463108132578,-77.0998527493164,1234
-12.330282324674616,-76.98543406109043,961
-12.035633356125263,-76.91848922818798,355
-12.587141134479332,-76.79629199427,691
-12.669945053865439,-76.98410518486286,1316
-12.146637801299518,-77.10209053878604,1020
-11.57140833920483,-77.14809655197318,1331
-11.634882965826446,-76.8205849330024,872
-12.099456434451934,-77.1018753127647,1319
-12.367007804143329,-76.98271397578658,214
-12.15128090006828,-77.27225672561212,1401
-11.797006679864314,-77.09484812552897,7
