longitude,latitude
-76.93303378778647,-12.147739062470615
-77.19489382939284,-11.883796082290047
-76.8513792574167,-12.15007167441326
-77.02130418987544,-11.882315734980239
-77.06281339211996,-12.089692972699456
-77.14470177374638,-11.849163767592724
-77.02421385025663,-11.822383162469842
-77.00147089148625,-12.140481612237954
-77.0385413222026,-12.014929757973842
-76.92853596246924,-11.807605048734926
-77.03164138849631,-12.006637025610742
-76.81543296886137,-11.854580990994183
-76.96028899287056,-11.964507391147473
-76.87700882573924,-12.049868036832159
-77.15625763875622,-12.085686577789652
-77.04108348282163,-12.118710763565565
-77.06526091942114,-11.895280723448922
-76.97220704474536,-12.04538379727079
-76.85555459197543,-11.995489815119699
-77.1686647128952,-12.003069807999527
-77.17097008078211,-11.969088388306748
-76.85987291673696,-11.85376914175018
-77.11485996558466,-11.807704262566629
-76.93249869822007,-12.036966316570473
-76.98284874705568,-11.86899243115748
-76.86684256204511,-11.894188882138113
-77.14996443606545,-11.970588419417771
-77.14808681371096,-11.817581142555227
-76.97727265588868,-12.119810193788638
-76.82144853865665,-12.156294315876151
-77.0340008966517,-11.858415213217832
-77.06922315989813,-12.024340073346501
-76.95732427072085,-11.861212458317176
-76.82782055978198,-11.842763917921834
-76.86522886686215,-12.175016962552371
-76.8018065557067,-11.846614094805576
-77.19097256671905,-12.02067237785223
-77.1548567421149,-11.995827004398308
-76.95621289465335,-11.949362995562716
-76.87176942426646,-11.829446957307965
-77.0859022630773,-12.192353562228094
-77.10431556478632,-12.009262612672874
-76.88520968024751,-11.924911183027776
-77.17744725845871,-11.910917216920708
-77.05224694096697,-11.922987027385156
-76.99767631096307,-12.14622594823675
-76.97586053025987,-12.080241764651328
-76.90855393728289,-12.056513789833195
-77.05806171062774,-11.8782251169282
-76.95492626213016,-12.088496051034179
-76.96584983088361,-12.115718014453119
-76.9809535597385,-11.817020792384762
-76.94380668274312,-12.196454685954611
-77.09622033157277,-11.800871657727209
-77.16614049856615,-11.929271480457041
-77.1522913311841,-11.868612280220354
-77.11016704693844,-12.082152241461522
-76.99992082579088,-12.194273888933175
-76.8638228997816,-11.904852192575389
-76.91948266316464,-11.86634216119973
-76.88438375831917,-11.903809547218593
-77.05960975042956,-12.142859885079664
-77.03813850334058,-11.898628831097213
-77.04252724560375,-11.892430887156944
-77.1232507262382,-11.936583793731979
-77.17551333674257,-11.893553626881765
-76.9636335628691,-11.861631424128907
-76.80431332663176,-11.954558354305016
-77.1332681180199,-12.164558114412127
-77.18132607204029,-12.004948876133115
-76.88818732727043,-12.168940266131358
-77.09896559732611,-12.036982787587027
-76.86814247785883,-12.037157404349749
-76.91842533318619,-12.173596062343902
-76.82173058517968,-12.060471786412208
-77.03642910569734,-12.155600760483473
-76.93521206421974,-11.876705915996311
-77.0140580876747,-11.820924789614212
-76.94776452107658,-12.171073409896824
-77.0201604375969,-11.81795391708332
-77.12454710143037,-11.990969360265302
-76.99684103359864,-12.08017372881845
-76.98856631942502,-12.169255169889533
-76.87575846069593,-11.999750292771832
-76.90579171768256,-11.8821937822037
-76.93448335042342,-11.917165409093322
-77.15464516177897,-12.17990959541441
-76.91175348373451,-12.170839265852837
-76.9998779374582,-12.038850686946946
-76.84236018555754,-12.081883802380823
-76.83205162634778,-12.10704627077758
-77.17793736375928,-12.087598200436513
-76.8717433758582,-11.878606902681247
-77.18492104383094,-11.828308778547258
-77.05313214972199,-12.037958922188974
-76.98308000975157,-11.837555599147002
-77.14075968054915,-12.071401719500846
-76.90147447497237,-12.009425205462483
-77.19665811833114,-12.1095884008736
-77.13256038062639,-11.943809583129662
-76.96768126805861,-11.808407553930078
-76.91424497518508,-11.958602761582648
-76.83334275892243,-12.056874366354581
-76.91780133922614,-11.940873021603789
-76.93128829189806,-12.150831728613845
-77.04226354145973,-11.844536367893841
-77.19948622978929,-11.998766419688065
-77.15193629650575,-12.020260103184143
-76.98617818209759,-11.965654084618592
-76.92994804566223,-11.95008645488424
-77.03302068644142,-12.171289677509394
-76.90772839538865,-11.92695311151064
-76.99125508186712,-12.103227327873787
-77.17032952176228,-11.914418946997364
-77.12319349961282,-11.870986082246322
-76.86400071070243,-11.878416596978992
-76.91003490135023,-11.978999613036844
-76.842095205195,-11.9919320430757
-77.15297710035163,-12.142849615464234
-76.80391098615397,-11.889861539838746
-77.11623731442003,-12.091436247821314
-77.19528804948534,-12.001321830872822
-76.80103082437857,-12.086290362828993
-77.08757044582195,-12.146468654800122
-76.93279221899498,-11.948176921243306
-77.12932707432948,-12.178267186070839
-76.96790858712035,-11.90054190634952
-76.83838600541817,-12.072965281895552
-77.07192753302863,-12.199946122798206
-76.93189840958226,-11.995548344305108
-77.12483856448064,-12.181259236588959
-76.95008184051251,-12.08953217687164
-77.06541985927299,-11.917209405017713
-77.11551669656482,-12.174924151351252
-77.07472717971855,-11.864264603057599
-77.12846357259689,-12.198472030936566
-76.83923355686484,-12.10127045231924
-77.04112524547315,-11.903638377539172
-77.10188827801025,-12.073491940108276
-77.02063686359362,-12.159243044773595
-77.0717855332774,-12.055906432479828
-76.90223229847467,-12.09184268544619
-76.8115120352458,-11.862915239135779
-77.02478653732094,-12.074660832965943
-76.8555866400111,-11.884427011289597
-76.97365477057615,-11.843251142075706
-77.13710573396231,-12.026473032169388
-76.92375090316746,-11.836022742458244
-76.99462620114967,-12.049072778414722
-76.93975739069916,-11.814368633403957
-76.84412503497133,-12.16428419018977
-77.02382617173758,-11.925192293398704
-76.83952895071306,-12.002474383817228
-76.89973239428734,-12.044940477817741
-77.0045580296488,-11.94691524850056
-76.95871114573681,-11.918457163346268
-77.0697675469924,-12.198254692139876
-76.80656108010449,-12.13321876450112
-76.93305953477984,-11.914781579746272
-77.18246125900136,-11.933445834568717
-77.0693512377008,-11.81358099794853
-76.95067422649637,-11.895584883899687
-77.1774666888803,-11.819690916907465
-77.19044632347234,-11.918983799386078
-77.01999030418888,-12.080779116544223
-77.06692392812293,-12.157854031099657
-77.02468055678673,-11.887270454662026
-77.094922676048,-11.942340311409634
-77.1341129012228,-12.18072559504268
-76.92434265720786,-12.055979813639608
-76.99417155349288,-11.817280073806286
-77.11993831550025,-11.99983954171592
-77.072164229496,-12.026908345592117
-76.96327683693467,-12.016920157936282
-77.17110826069101,-12.116446910397935
-77.14101879629354,-12.052517131654081
-77.17070175835704,-12.052074697605129
-76.87507306691435,-12.17905799192501
-76.89903630671519,-11.892972948592833
-76.8986748272483,-12.033398227238449
-76.91346986260959,-11.871128045273432
-76.93224583053205,-11.859860799552042
-77.00920323384874,-12.115202378120536
-76.94308873459715,-11.937058607131949
-77.18465537808481,-12.011087278334807
-76.95141423093729,-11.847937304831406
-76.88884891778525,-12.113703728329417
-76.99985665584624,-11.928874719875983
-77.0569946686291,-11.956899151098911
-77.08902930607961,-12.081879408971266
-76.94287917993516,-12.14535963853953
-76.92287952054804,-11.939344095809089
-76.85161296005498,-11.904561016747069
-77.06306636701561,-12.07374906249466
-76.89209107704576,-11.942066958391075
-76.97545767032426,-12.041947636955399
-76.84686540372877,-11.914717246686953
-76.98887515668176,-12.120313890042379
-76.99294806864081,-11.843913998945531
-76.96884916742364,-12.085036161413768
-76.90027385794302,-12.052885604897538
-76.81412380846861,-12.17676321916786
-77.1705746583137,-12.155395115071489
-77.1786261590436,-11.99365523891507
-76.82497986503706,-12.092962929308811
-76.98804974979272,-11.865807909703122
-76.95403879417323,-12.194122644538018
-77.00703055936211,-12.048362380531225
-77.16253701895701,-12.065061781292362
-76.89276424863253,-12.192268947632959
-76.90111014196457,-12.150252640399795
-77.07531867140288,-12.034542930032545
-77.07750430190865,-12.002854166221022
-76.86486344763779,-12.038284101098052
-77.17105709690347,-11.987624928635162
-76.84755794065737,-11.961947330037727
-77.09733532404164,-12.196030471548864
-76.96280610089781,-12.014361936218599
-76.82560232839928,-11.814600303644966
-76.92875099938534,-11.992387087948181
-77.03422807501319,-11.928983093016418
-76.92418631643783,-12.075254456833246
-77.06240814547346,-11.890403448738896
-77.08909663346033,-11.890831407249554
-76.80132668882612,-11.991481580938345
-76.89968390752809,-11.809594470688316
-76.94211200904728,-12.149779914094939
-77.05788414271227,-12.193220934044167
-77.18033566833799,-11.891936715297161
-77.18757724958594,-11.877137785054048
-76.97832749782049,-12.15191710835177
-76.89518691158437,-12.093766866816557
-76.98504832382245,-12.192979054653348
-76.86368597122436,-12.082676555687774
-77.18662938676272,-11.890743250432532
-77.05329916942962,-11.99281578891497
-77.10517184353033,-12.060761762732685
-77.02109081273716,-12.051304282037467
-77.17104944272235,-12.199458549713812
-76.81834734337157,-12.080079788973906
-77.11069783957225,-11.941416503344827
-76.83107688980657,-11.810322222473458
-77.02964273798533,-11.86117566920644
-76.8057903466979,-12.190562014141788
-76.97837664661591,-11.840575758130065
-76.82766685432968,-11.88672063468055
-77.19786040452232,-11.887849550571609
-76.90070447752764,-12.016801696398572
-76.83877973875899,-12.040797882818199
-77.14411177320842,-12.078833708466723
-77.16154965930714,-12.173722056418253
-77.03017095712562,-12.10870585460252
-76.82652843754683,-12.10135854600879
-76.98304537592382,-12.00636917211592
-76.98901741451131,-11.901022237361323
-77.14354955268027,-12.010476068640822
-77.19968419556271,-12.176862220221135
-76.87594396370181,-11.81688407960472
-77.1649701748055,-11.822910272362355
-76.94646007250587,-11.885924182740638
-76.83415341819392,-11.803468839374313
-77.11653923473663,-11.982207066879894
-76.93389086550523,-11.814892659898717
-77.168520569317,-12.1697579837533
-76.95849794246496,-12.05372770069545
-77.13442731161872,-12.109847492797293
-76.90561857579392,-12.12166676634629
-77.07950748208243,-12.14367882044293
-77.01464359647814,-11.951034543373602
-76.96022778318896,-11.887471257701078
-77.1314906357335,-11.968680640231856
-76.90334487255295,-12.141214916164715
-77.07894386374528,-11.875550492026612
-76.9350512560349,-11.945618117134508
-77.13668677972025,-12.044733717549201
-76.92475293631746,-11.930347881785575
-77.14872477087582,-12.096038008302866
-77.02985740149201,-12.061923116602316
-77.10111757050446,-11.833005662747205
-76.90064990022873,-12.083798197731431
-77.09518599819725,-12.012004692736825
-76.84731307744184,-11.843943545041595
-76.84327191543736,-11.91691145989299
-77.12142347391088,-12.175118709534118
-76.95446162199691,-12.141078782288412
-77.16491294331202,-12.196863363691232
-77.04338516015935,-11.947631283908335
-76.91467130819949,-12.020930629835833
-76.93623070126003,-12.146290059639089
-76.95011973223735,-11.816826351577292
-77.08698365453502,-11.988136110421753
-77.04879002022624,-12.103242682354844
-77.15882154211988,-11.999758571538116
-76.91239087182656,-11.928151866905957
-76.99844448128349,-12.169504312810574
-76.91649374706174,-12.090118473980842
-77.10042259008125,-11.877213803646402
-77.07022470854598,-12.016134051838936
-77.06631386509595,-11.981369143187083
-77.18970303610112,-12.026873599116213
-77.06358085086775,-12.182440022942798
-76.87867817059278,-12.133700088071937
-76.8410806017001,-12.021783344503243
-76.99271267374563,-12.116325813836829
-77.0177993219123,-12.180008388536129
-77.18767015252025,-11.862540134379271
-76.84831826496584,-11.807522988334354
-77.19479591462965,-11.882742850401305
-76.82209996791592,-11.858486031318133
-77.00431350052476,-12.103209147873182
-77.0632262025701,-11.81574920979472
-76.83031262606293,-12.121229718218629
-77.19024360275597,-11.819428075855267
-76.96743004205237,-11.80207228241362
-76.98042699020027,-11.91531087770158
-77.11227183951544,-11.807542507283271
-77.02844502745991,-11.972184088173158
-76.9390943976225,-12.096183286729563
-76.90914752124723,-12.025201645733752
-77.19971325651737,-11.962575625848485
-76.82525862796359,-12.170767375189193
-77.13418985104288,-11.951062694153102
-77.10656782631106,-11.807528865295083
-77.09461062172247,-12.123956940086508
-77.18487194537919,-11.882961953484648
-77.15077915056388,-11.836840482488153
-76.80546003082233,-11.822519362871912
-77.07391330504909,-11.815945758237822
-77.15387956386438,-11.991416144511412
-77.15720349553015,-11.8090768368034
-76.912216012932,-11.897075917146225
-76.85817253438694,-12.135331425505214
-77.09721908019661,-12.009239957412811
-77.19163619506591,-11.912667529851198
-77.11076399262186,-12.101063873672366
-77.1773937236813,-11.943753926580445
-77.15864202534799,-11.933359808381352
-77.02739675206094,-12.134920102476574
-77.10803265165535,-11.973965875018898
-76.99362164858984,-11.891349235608557
-77.09860249869712,-12.000441734185623
-76.82378507955882,-12.195158753289556
-76.83762241282949,-12.196384612368282
-76.97327755799581,-12.057188262411994
-77.05823040320504,-11.829522372627288
-77.0475412471861,-12.108529288158556
-77.0352590867422,-11.946254524451325
-76.90896827114602,-12.11116965172267
-77.01934440179247,-12.071332004136181
-76.85730802139764,-11.860783164159407
-76.82236208562786,-11.908455423092022
-77.06562153864843,-12.161840289074716
-76.97572220744972,-12.028519191605426
-77.16197738526698,-12.188332094541893
-77.11981238089346,-12.007643941358797
-77.03461369331593,-11.935026395319573
-77.11751891363929,-12.152598950560739
-76.84937580368451,-12.084446024436334
-77.13668549757637,-12.040865349799137
-77.01773567137876,-11.83218759013758
-76.95772030381605,-11.802697993830815
-76.92325443673566,-12.182035480401753
-77.04677225210939,-11.895596830601843
-76.8523603725101,-12.051310373439062
-76.97267233956883,-12.043016725508208
-77.02419688782098,-11.898294010661191
-77.17310374637918,-11.832629427141837
-77.01412421262194,-11.81962856219898
-76.87170566367371,-11.969150965584673
-76.95418359271147,-12.057151536279799
-76.86713501850835,-11.884980365656489
-77.00239533176028,-12.099599446695079
-77.15261531796222,-11.974370388466593
-77.19454406166565,-12.05656861539005
-77.07871218131257,-11.93734757051685
-76.92080381140089,-12.103840434842597
-76.88389603842332,-12.123362821706069
-77.08169886615187,-11.832704365329827
-77.0017384316467,-12.159278526820184
-77.03155243822637,-11.997616836906028
-77.03579088625943,-12.111658886814796
-77.10746051471995,-12.184428014669733
-77.14545155798822,-12.185592472683428
-77.12132457670752,-12.129911291157669
-77.17786704513466,-11.8532918581976
-77.12074770327057,-12.087008502409189
-77.19631964094985,-11.819816331769882
-76.9490966397456,-11.967351082804322
-77.07344983704493,-12.025354324092493
-76.81074211542924,-11.967964466132218
-77.12251317968948,-11.993320645909494
-77.06166857187617,-11.89648949849707
-77.05686353654339,-12.08700157361086
-77.19661940157502,-12.05877984335988
-76.86431681878422,-11.8423622789867
-77.18720221594228,-11.82141739473984
-76.8239280661083,-11.842976709005411
-76.84317025956256,-12.032220802417074
-76.98579123356562,-11.887853798797249
-76.98256177003549,-12.00946570667956
-76.93848883081753,-12.00098405914156
-77.04517999522605,-12.118127956377085
-76.94111108664086,-11.963547878696593
-77.1820926445246,-12.125545640898661
-77.17838094906011,-12.067374120373122
-77.01710783215218,-11.857987919352027
-76.98015107955759,-12.117169676315658
-76.84487294386567,-12.171536685930626
-77.15813574643684,-12.172396962954872
-76.87094082912245,-11.823686191798757
-77.11598106508318,-11.997231824815266
-77.04236654059599,-12.036235171273193
-77.07335902606904,-11.875648567596834
-77.03993789085384,-11.865669628835795
-77.13980180077097,-12.067123586753757
-76.99857197023857,-11.922552777010482
-76.87934296406745,-11.891550873659245
-77.02338639584845,-11.938139725253619
-77.00375456964072,-12.13936197007996
-76.86049296588747,-11.849646766593178
-76.91757675414479,-11.984362178905597
-77.00381823659208,-12.087011029451999
-77.09692174072433,-12.029908725824923
-76.846029301262,-12.184971563840437
-76.96919183932377,-12.148853279511032
-77.11154095595572,-11.893781299793655
-77.0923520989448,-12.199995346097852
-76.8787467644255,-12.033373668607084
-77.18234177516501,-11.990995927565764
-76.80316312518848,-12.17814623199961
-77.14785932811408,-11.810768734811068
-76.88157258984123,-12.109549867500132
-77.04208987329133,-12.078320512145487
-77.00311352668501,-12.07842299509799
-76.84773976901417,-12.10783333515306
-77.03483552416432,-12.199410471165475
-76.9850024985307,-11.908262082364802
-77.18028013503634,-11.813261800080287
-77.19906101045302,-12.110282606685981
-77.10208005079932,-11.934781123278631
-76.92776676283249,-11.903241469216514
-77.15149404265635,-11.860629848363791
-77.15449521647818,-12.030948321194556
-77.03561575678565,-12.078827637743828
-76.94086518455671,-12.069881946390787
-76.91517120310083,-11.914951466760595
-77.12861973036065,-11.873288213397746
-77.16816474105119,-12.127354412897358
-76.82384118642177,-12.051623596736894
-77.09573344697516,-11.839223921300341
-76.8586614009565,-11.877322592122106
-76.85460341981486,-11.80605663889501
-76.89099096329498,-11.898300696127167
-77.13246655733897,-12.04272191958883
-76.87127941629832,-11.963744866402145
-76.89229977630336,-11.935594298301073
-76.96131080395752,-12.16861767347315
-77.06511918593242,-11.982201216358455
-77.09499655829339,-11.916271668610957
-77.15124431516786,-12.133071478399575
-76.99609717323965,-11.887747313029777
-76.96589564979607,-11.966490887794356
-77.05626440379369,-11.819111285720963
-77.00985637292766,-12.183031080717242
-77.0545942170523,-12.093869544977814
-76.94359757707171,-11.95937844828007
-76.83949631688137,-12.081376035117627
-77.13443189518122,-11.914230334371503
-77.04743647603875,-11.896397886991227
-77.14365255841966,-12.15899361437341
-76.95002249183686,-11.994458214317293
-76.90845179620456,-11.996443777763577
-76.82723490696101,-12.052287691913783
-77.08845122949562,-11.826830054972131
-76.81991551765383,-11.868997472050712
-77.17469493127173,-11.921116247236146
-76.95879445465417,-11.914269345706002
-77.17714691226267,-12.015313542474752
-76.84249032489522,-11.83160219156137
-76.98807637717198,-11.922161829098686
-76.93226065969488,-11.908407575337673
-76.86737042963581,-11.855323638485062
-77.13987575100641,-12.090371364263124
-77.18456337522476,-11.87717163845332
-76.84844754163485,-12.121903758817403
-77.07402670901642,-12.061863219102044
-77.14840843682913,-12.065755818292063
-77.01261550516517,-11.808589812644344
-76.9606775697216,-11.85738511050083
-77.187611758631,-11.919532055363897
-77.09004173669716,-11.909177295353844
-77.18688005028925,-11.975170882238972
-77.0318658443218,-11.821163733156594
-76.8419599883735,-12.001496498847056
-76.80693903540256,-12.047792916052043
-76.94518097859854,-12.134785865227363
-77.13534492248617,-11.885517739095578
-76.83766024400028,-11.906222427169764
-76.99350087071997,-12.046257984590346
-77.13850027515883,-12.189922634416307
-76.83130933221933,-11.864401068912796
-76.89701237971076,-12.19543280661837
-76.90731789091073,-11.91852008814838
-76.91632771848224,-11.811897156109579
-77.11986407156142,-12.024935468740718
-77.11559732331699,-12.106010638001619
-76.9246828006291,-11.918051595982648
-77.11211089995584,-11.873148743193767
-77.02453132127879,-11.981427873568862
-76.88719926976242,-11.813185889897543
-76.88641899276087,-12.179332511336815
-77.01869529098965,-11.998081760678188
-76.8831240246899,-11.912618421070981
-76.86455128152078,-11.854943811540329
-76.9380896994863,-12.128297755236883
-77.10862965907663,-11.879998607294528
-77.09039528784578,-11.978917169712583
-77.07406353783651,-12.041378527204014
-77.15327835690643,-12.147313988568362
-77.09073615185203,-11.853881696436435
-77.11619231027498,-12.137090716728114
-77.01786850007656,-12.07608485631636
-76.8366249808511,-12.083981787215025
-77.15820787329842,-11.851434386323659
-76.91189283042104,-11.930918802316441
-76.92508679823474,-11.881327441123451
-77.16169832053465,-12.099812840483
-76.83097103803767,-11.950050360157201
-76.97261111913727,-11.9713016067425
-77.05450979154573,-11.866867849284692
-76.89738456660187,-11.837565175807496
-77.09705381663935,-12.195137291409045
-76.92259606518147,-11.930392032376483
-77.1841155169711,-12.179265680352108
-76.86423678495629,-11.980456533969058
-77.02073166119148,-12.084946908382529
-76.94532283425683,-12.077289360191143
-77.11150487207733,-12.058816598619057
-76.92917051493662,-11.951483020380156
-76.8911038896427,-12.066380013732491
-77.01071472524625,-11.906920379763887
-76.95290923037528,-12.038189045770451
-77.01746963047104,-12.172658719876017
-76.84236345229687,-11.886496063006357
-77.00085232779428,-12.085696670162918
-76.86327651638847,-12.026893248160295
-76.8794591766919,-11.925822446711239
-77.03579807146066,-12.067017537140515
-77.107966203257,-12.177365737541313
-77.03756714697609,-12.050431581194875
-76.86951304968991,-11.82222056692228
-77.10894698567225,-11.943306241080577
-76.9902254616569,-11.931408340533117
-76.8775613008157,-11.947087138544944
-77.05860900994865,-12.120403144416224
-76.94311614519891,-12.032666454359088
-77.10174737038048,-11.899624080654673
-77.15628822185273,-12.159450840978735
-76.88224630996285,-12.088858889564115
-77.16041255063652,-12.089472356613658
-77.09144744196817,-12.027192428962197
-76.85795623120102,-11.807852503623126
-77.06141228516853,-12.17299898132647
-76.81078186019434,-11.992519602247762
-76.80810626609045,-12.128254127195115
-77.09268959181858,-11.811729381836104
-77.18360871110005,-12.154678598109014
-76.91797468631785,-12.038559599055363
-77.01960539894067,-11.904846006066158
-77.15969886241618,-11.918178228789023
-76.91699087240877,-12.030908545242427
-77.18753003635524,-12.061390332818913
-76.8519213238031,-12.040955048578851
-77.14453898835468,-12.094289494736543
-77.14907524850132,-12.11786682451728
-77.12973108081256,-12.006784120976445
-76.81589345660318,-12.092586497572956
-76.92273225589847,-12.085015334041099
-76.87945138581455,-11.937297574610177
-77.0409460057069,-11.812585067320043
-77.06547490899801,-11.95854511977625
-77.10620639728674,-12.169208213174013
-77.00774078867504,-12.169766554458372
-76.97926850658634,-11.819430711661774
-76.9472900625389,-12.081083683877067
-77.09715259840053,-12.16317320556701
-76.8205383676388,-11.960382165139848
-77.13209660071715,-11.950540488683894
-76.81373873009343,-11.940598071952525
-77.194057550997,-12.093039188856983
-77.00754972327326,-12.19395572631421
-77.06665286475338,-11.813993852218212
-77.0203506344279,-12.099642781723558
-76.97173416840768,-11.929589484778981
-77.02576433679492,-11.917348052048517
-77.03406125987937,-11.955997033168206
-76.90691063383467,-12.07483704231454
-76.92564948996541,-12.091561498494373
-76.86669148718566,-11.96093268691892
-77.1000164075042,-11.853561746555323
-76.95618859609837,-11.821306508430643
-76.96592208584286,-12.157637678238496
-77.05210487565093,-12.138068554960912
-77.00557698323892,-11.822105496486769
-77.07448714267771,-11.905385908666084
-77.1432622409532,-11.846802470068091
-77.11447951573491,-12.118946946345861
-77.15779454143953,-11.96496565155624
-76.92677216992395,-11.919544162233011
-76.93570904275634,-11.927955245821211
-76.81975745136805,-12.03673932365332
-76.9081286345411,-12.193842043323476
-77.17918166449755,-11.966829577278295
-76.84630193042841,-12.098759384328156
-76.85492993482171,-12.019898301542844
-77.02267187169092,-11.816967593966474
-76.96565477978884,-12.040385872943027
-76.80956866701099,-11.86407935733423
-76.98707825446073,-12.124583757700298
-76.83787126864956,-11.93101580078999
-77.16678449687593,-11.809197218224423
-77.12357925251654,-12.159242759650825
-77.02369802262348,-12.196672023109123
-76.96609727666508,-12.026566882946954
-76.87350885925488,-12.162949806779453
-76.80469515394272,-11.900646260129507
-77.04445940141035,-11.834180534460577
-77.18103374554397,-12.026391610916496
-76.87953139868186,-12.096515343137824
-76.95824771236687,-12.026238672397357
-77.12058285645273,-11.91062087286
-77.00206861735143,-12.19637833536785
-76.90307590178651,-11.964218404206122
-76.89183528517255,-11.954683326045048
-77.0001526352005,-11.944924701241625
-77.07791418794845,-12.10319116800765
-76.8105029671846,-11.91437891064875
-76.9346549556174,-12.163443405467289
-77.03670499226148,-12.120291865413279
-77.08781471031814,-11.849011981338208
-76.90755880679858,-11.904510739709373
-77.1031266217625,-12.19450177839546
-77.13131600441052,-12.10064949585208
-76.98806644441517,-12.114237406802733
-77.08400504294235,-12.09167746878521
-76.94843794203055,-12.100976091888045
-77.15282453005031,-12.17498948170286
-76.93802355817307,-12.016423793361271
-77.08668138880093,-11.906906610085535
-77.1999028262262,-11.957307310113025
-77.14922557693033,-11.930851332560769
-76.82655384886596,-12.167540328585504
-76.85305814435385,-11.819403715929285
-77.1065563871855,-11.86460326646279
-76.88865123818181,-11.877963872601736
-76.95657136273041,-11.870806477983294
-76.81163811542005,-11.826915796746896
-77.05055773618638,-11.98229841355452
-76.92741575499313,-12.11988719285295
-77.17458571103043,-11.953286556858984
-77.04150106127344,-11.902847402532824
-76.81447293552472,-11.90483304265839
-76.98440765021995,-11.991420390333248
-77.08484819866607,-12.172616512266568
-77.15189161474856,-12.05155482462795
-76.91858866392738,-11.831693356614657
-76.94205758262811,-11.96622043609703
-77.05042451455849,-11.984667222697714
-76.81962345925366,-12.092458594247121
-77.19111887480486,-12.052620432033368
-77.07851045934727,-11.841861564338734
-76.83157220548017,-11.933414780989265
-77.07162582467222,-11.885045189299067
-77.09909886645794,-12.018261830772937
-76.9863118360275,-11.947901112217536
-76.87047930003179,-12.100646556502717
-77.15874129564865,-11.917815667886606
-76.82279171614171,-12.028959466518664
-76.88197084752753,-12.022981794074102
-77.12749989777939,-11.940271070169247
-76.91519681552073,-11.82548775141243
-77.04601651094498,-12.17439746135655
-77.03908212876948,-11.870102705061198
-76.88668396302445,-12.083046755835122
-76.81488607680771,-12.022432218197448
-77.14933765086113,-12.191234668489995
-77.03174790524847,-12.079581568866274
-77.00762335676627,-11.998947502947948
-77.04947527321801,-12.177529569061024
-77.05472435051351,-12.003561708246734
-77.17909253297536,-11.82915574845663
-76.92578455177495,-12.157842712756878
-77.02551423315198,-11.894223708769799
-77.12208247894243,-12.036131578649602
-76.87358659907918,-11.937930514190265
-76.87897570073935,-12.095905360805908
-77.00544334876444,-12.136203094983456
-77.08061973554089,-12.13581495429151
-76.94476290968142,-12.171803221742742
-77.08473914568904,-12.125741318039502
-77.10559682787051,-11.934312246004414
-76.90779413838946,-11.847323755262597
-77.18386990411162,-11.874349725763535
-77.16209261158616,-11.925946276050206
-77.19728473039056,-12.15582725463556
-77.13882272540984,-12.08432502148162
-77.17240399651583,-12.076077249871012
-76.80167905288803,-12.10001722144095
-77.08447601201837,-11.99399773611611
-77.14029279493231,-11.98577847404813
-77.10360149680163,-12.057245609931556
-76.82554977138395,-12.058484336505426
-76.99193591079025,-11.868577760837567
-77.05407276147686,-11.884282860672126
-76.8506434168363,-12.0768816673277
-77.04200389178038,-11.834484622450697
-77.06599657201693,-11.818873993198999
-77.11708699098011,-12.069302983187983
-77.04888127043624,-12.058230020482778
-77.07332625759324,-11.997746338631217
-76.92907841628075,-11.82355167498653
-77.08416691813171,-11.849472226743076
-76.96912010143097,-12.158972814966564
-77.17364313398721,-12.042907702691434
-77.1234843373214,-11.97865152410009
-77.03703789135547,-11.998747010979384
-76.82522029843652,-12.122454772825243
-77.04909920571372,-11.856473291532739
-76.93437035152006,-11.929223686801265
-77.09796511103144,-11.86483665005928
-77.1491865696107,-11.856494288260212
-77.17658535996799,-11.900657658533705
-77.0778346005829,-12.024315759500112
-77.13693558928124,-11.95578129799383
-77.13039582079355,-12.135853837552101
-76.89569627664522,-11.930541833010038
-77.19366477162205,-12.128298697704286
-76.97687594970583,-11.922420163795937
-77.04821544776262,-12.108160735698412
-76.99738000003659,-12.152979479939912
-76.97486790511415,-12.133886203942817
-77.07465292221708,-12.19920314591237
-77.08195645592629,-11.912504152858588
-76.90663926026603,-11.90703958037665
-76.85148920475153,-11.994026660034697
-77.12296734701658,-12.135454879577846
-77.16095249578595,-12.166578264995724
-76.84088167744319,-12.192348413425085
-77.06004181454104,-12.133700729213912
-76.97947304373487,-11.843657786006743
-77.056182742192,-12.103385263319327
-77.14967906546158,-12.058291469113113
-76.9642673420209,-12.157861806207466
-76.98994365929215,-12.111055478100731
-77.11880257632352,-11.992310171687919
-77.01925238213909,-11.956898926761738
-76.88122099839374,-12.101859074333515
-76.96382955875684,-12.176907136309952
-77.1612330691732,-12.04358685234904
-76.98079140110835,-12.106318651629467
-76.91890468028416,-12.112178430708079
-76.8829186376877,-11.816054878914619
-76.94835296854629,-11.95347980562971
-77.13893673418369,-11.977248622731162
-76.91593069336393,-12.03368995859067
-76.92906326156739,-12.028422266627942
-77.19022924682375,-11.983637998464769
-77.0353009329639,-11.921428077185558
-77.06681990121506,-11.919141561527269
-76.93223517429854,-12.13132243691782
-77.11354567507563,-11.99995489916935
-76.9636512308103,-12.035216761986359
-76.83471761527433,-11.851789213492246
-76.88087905111655,-11.947432431512649
-76.83141690551338,-11.986998373433607
-76.80859761322692,-12.153842143128433
-77.19573194919754,-11.957744844270636
-76.950903489449,-12.153118437727906
