login_frequency,avg_session_duration,active_courses
1,70.58610191820951,1
4,67.96033328561073,1
0,67.13982146875097,6
3,68.53610464274726,4
3,62.6244949222516,7
2,50.75330770491293,2
4,42.31972854477741,2
6,66.34252086298666,7
2,79.37294662930758,4
4,58.11887762551,7
2,62.27125503093895,5
5,40.236657012461365,4
1,53.19034093559146,5
2,41.56723289770706,3
4,42.6090492084323,3
3,61.4810187440395,6
0,59.13621742611666,7
3,71.81485163231996,3
2,71.49304594085274,3
4,46.89041629345816,4
1,30.96617266104008,3
3,45.77299396991643,7
4,49.341266592585015,4
1,68.28066137224914,6
1,69.1862789126138,7
6,59.301476370104524,2
3,71.10220044453135,2
2,98.43403948660048,1
6,58.22301904405358,2
2,56.50285807878856,5
1,47.390418982659654,7
1,64.78190860156595,5
3,77.0609465132537,3
3,52.52032625709711,7
2,54.13314416806436,1
4,52.176426270997794,4
4,42.73806067021097,4
2,62.01309713735732,6
4,62.54927961076211,4
3,59.37980265155838,3
3,87.58560802239957,1
3,66.00247558980128,6
2,43.253984026445735,2
1,69.48476945886796,7
0,54.90809625733724,6
4,55.06674047407526,2
4,57.39772111717617,3
4,55.72058844144214,6
2,64.04898432536584,5
4,91.73116860083837,4
2,54.474695241832194,6
4,61.33578992822245,5
3,63.51470222616643,2
3,52.31002549439311,3
3,53.97836915971006,6
3,74.90256146267924,5
2,52.34572223848776,2
3,46.679312421913664,3
4,86.74390141189852,6
2,41.92150333159594,4
4,73.25059480732742,6
3,56.97882436886213,1
1,41.77127667057492,2
1,54.34832936984385,1
5,56.61540280270644,3
1,35.54806953983065,2
3,66.41774924190436,4
3,64.9072575044721,7
0,54.774941077814916,4
1,67.10138969401864,3
2,63.061492179986764,1
1,79.40509418638507,6
0,43.83052955858077,5
1,55.61094973681115,4
1,75.01667731795897,1
3,68.11996115364084,1
1,25.476225633702477,2
4,34.96156788089836,5
6,60.01142888531116,3
3,84.59726312758448,4
3,53.5239905212202,6
3,69.73406270320314,7
3,61.23902471136238,5
4,68.68342085557597,1
5,76.06103535606613,7
6,74.16293853006098,7
8,73.6353113740835,5
6,50.7758703013288,2
3,57.731600759346875,2
2,67.77764610767734,1
4,67.23661637281958,1
2,68.92073422479491,3
2,33.46884431985555,4
3,77.95595868603411,4
2,34.45034334485922,7
3,48.73657704484949,5
6,62.92974750346207,4
2,59.55882965821352,1
3,81.28082388369019,5
3,42.43821788264431,4
1,54.5385998453927,3
1,30.460732626783837,1
4,61.9740056928492,1
1,56.878701990079925,4
3,41.400032644393555,3
3,79.63773807208959,7
4,76.19989856618811,6
3,61.08129424984262,3
2,77.07737009745568,6
2,58.61348950151405,2
6,70.70623171280283,1
4,72.94649622837653,1
2,43.970955520645006,4
5,66.4869181094371,4
1,62.525836587390415,3
3,44.63855204841366,1
1,40.83802965991845,4
3,67.46848065386706,3
2,55.771287453734146,1
6,38.026566718416014,6
2,68.69220736830476,2
1,74.02253894340366,1
2,42.43408342992333,7
2,59.97683498467214,2
5,82.77637871482355,1
1,46.32898378912106,3
2,85.60763047023188,1
2,55.14282003623705,4
4,58.94735016148603,3
3,39.080050187699136,7
4,39.62760234775836,2
1,50.16056469251822,1
3,73.28494699397197,6
2,95.1087807893843,2
3,99.08880830675042,4
2,58.151266611566825,6
1,54.653569340951385,3
6,45.236308541715324,2
3,76.72041268997677,6
2,49.10926378262094,5
3,56.44207936018811,6
5,67.45435911329118,1
5,66.77007245460797,2
4,50.84240167191949,7
1,58.57294294279845,7
3,51.24252410251587,5
0,47.512825302037896,5
5,44.62184253228552,4
1,37.92631761580624,2
4,65.42873647419235,4
2,56.39017670522471,7
2,42.96706373702929,7
3,41.58169368609792,1
4,41.34684618478552,6
4,50.8177256545011,3
3,76.88507495606652,5
3,49.78076551774872,2
5,68.3645538823105,1
4,83.40816319442989,2
7,62.527131278849524,7
4,48.527301240125915,5
6,58.657612554988035,3
8,59.349847580185624,1
3,85.91444017883956,5
3,34.01412982022835,7
3,76.73423803102294,1
6,33.85435224143168,6
2,72.1749569471414,6
3,53.86026522080783,2
2,87.38795110184843,5
4,70.10549331303672,5
3,68.60232630329723,5
1,45.87302454569394,3
2,87.07932726808833,5
2,102.22602233516488,1
5,90.17174140386192,7
3,44.95345371259761,5
5,57.15188478047164,7
1,42.17168911558491,7
1,50.85719088567032,3
2,64.25280029827583,3
2,70.94456560762345,7
2,67.99621800106137,6
4,34.18809781239351,2
4,59.454673970449576,1
2,67.76358321218429,4
1,74.22984615222313,1
3,66.42251591267191,4
3,67.32986694501194,1
0,56.42803564533939,5
3,64.07802293161556,4
3,98.76907401992251,1
5,78.10392992325254,7
2,65.4711049828358,6
1,70.93083135565492,6
2,61.137913467454176,6
1,61.06484071353158,7
2,74.25650824852306,6
2,51.015768158139096,7
4,58.05807884203632,2
3,39.448465144620975,3
4,71.64391525557971,1
6,76.0440506728057,1
1,69.04621180598276,3
3,56.48571350329469,7
2,59.33759898234671,4
3,62.2035837088508,7
4,76.4234647428917,4
7,75.54669714004929,6
1,38.47932335849115,5
6,46.82653980507379,6
4,66.51675777738252,5
1,39.922630609224385,6
3,73.77955086803667,6
3,55.86958656797736,7
5,70.6077624543251,5
2,60.513146686355526,2
0,58.518756800271795,3
1,43.69419919186839,7
2,51.78826642345081,7
2,58.27056550721712,4
4,57.77295775936426,7
2,70.86355708099089,2
2,50.359033046518725,6
4,59.55586260482284,5
4,82.5670403583201,6
10,72.32332933844246,3
5,61.57280809335245,5
5,38.129157555975105,1
1,39.39462402349527,6
4,69.56076230940468,5
3,71.0970607352681,6
2,30.824425027596615,3
4,70.49681452616107,7
0,51.56827161331488,6
3,53.91952005256101,4
2,73.33353810432362,3
6,70.98545114736226,4
7,58.51927363714519,6
6,70.32322486266243,6
4,54.54728902663471,3
1,48.152719487522475,3
6,78.8992002134689,4
5,79.88654916009828,1
3,50.34660153974975,3
3,51.99348162473596,3
2,73.36984079022571,6
1,49.59792654169248,2
3,72.01218869361317,7
3,44.633276231033676,5
4,55.700391207911906,2
3,74.67879665744815,6
3,45.464061374067725,7
5,51.18112283227241,7
3,65.64377139227254,3
1,33.027164929555866,3
5,61.09287287436457,3
4,77.41856827753097,1
5,72.97199235472134,2
4,59.255556405666745,5
2,60.30941415570795,1
2,82.37715649806836,4
1,80.55870319481559,7
4,58.58114896069669,6
3,50.5554894370572,3
1,72.8594095382519,1
2,76.95843048927352,6
3,80.68100866336502,6
3,68.7540993351048,4
3,54.65823676611604,3
4,34.95114268355798,1
5,89.07403473660754,3
5,84.04249931230675,2
4,48.49514390715804,3
5,62.860342125791064,6
2,56.68831035095662,7
2,60.99333370478407,5
2,53.99438611389854,5
5,70.37285636875436,3
1,42.98907467491718,1
2,54.09211472683307,7
3,73.10274795482299,6
1,30.397160379489893,4
3,64.62797229247325,4
1,51.78317298141556,5
2,84.23034598453881,5
3,64.93646848653718,1
1,48.19444273915842,2
2,81.78053332693636,5
1,60.32666468695966,5
2,61.968858761976016,7
3,73.30932861565303,3
3,50.913369300309206,2
3,81.70929592221196,2
1,68.65597736137323,7
5,50.381038995574684,5
3,53.513380169706515,3
5,41.154198683521784,7
5,64.61586344424605,6
2,57.333342432926926,6
4,64.69055784899571,1
5,34.474410268879296,4
2,52.1413401036123,7
1,45.268326667302816,5
1,67.39481222743926,4
2,50.97285394669599,4
1,67.05507357910925,6
3,52.00389817323098,4
1,84.39140337043479,6
3,60.77398074931355,6
2,73.73768799971388,5
4,58.299532373508136,1
4,73.84287782914924,7
6,48.405003250710436,2
2,59.370365320111055,3
3,53.024367504233666,2
4,88.02936630354219,3
2,42.1708674050452,2
3,91.05378891778545,7
3,39.385588214818625,5
2,71.03998439661363,5
3,50.67231239825082,4
4,63.82297253149825,3
3,57.43721505615139,6
3,47.54299059213372,1
2,61.21584302060019,7
5,53.743419877014695,5
1,68.57068096513441,7
2,44.91775060033621,3
4,67.08710398296854,5
3,72.96173583775003,1
2,58.37635515117338,3
0,40.157753955854126,7
3,85.98462982790218,7
4,67.00483016450336,7
6,49.18393311080776,4
3,67.40782303374164,3
4,34.86502248527944,1
2,77.64551400546988,6
4,91.8673005377645,4
3,72.36133953244273,7
4,44.95405217815023,6
3,30.163875327274077,6
3,80.46030058941993,6
3,57.787912748034074,7
1,54.12855328494435,5
6,77.47476163903315,6
6,51.14433703936041,4
0,71.4347922810187,7
1,60.355838254690134,5
4,63.7043669484137,1
1,84.43899574751553,6
5,52.66624161288937,2
3,51.29533867503611,2
3,56.96646422103103,1
4,41.956699191023084,5
3,74.04636525518949,4
4,72.05309133802908,5
3,59.85964420357113,2
4,46.13836134825426,6
2,18.822194671489058,4
3,47.49479385123213,7
4,56.533130014621314,3
4,31.512894539315873,2
3,97.41750331839077,1
3,66.23276039951149,4
5,68.16630241649915,5
3,57.75000741155828,6
5,71.06305296069193,3
4,55.48681868206881,2
3,57.57044400301114,4
3,81.07478239764795,2
10,76.46996132984235,1
4,59.83579001972711,2
4,90.3371101668636,6
3,58.769635505254264,5
1,52.41320570971818,5
5,61.904361126347666,1
5,64.51320074737689,1
0,42.11390615051117,3
1,67.31223918856998,4
1,91.72017918412558,7
2,74.25100009192631,2
2,69.96103611230978,1
4,67.20603752710366,4
4,45.03228557095094,1
4,45.05312647738607,1
3,62.44669003167964,3
3,53.57703182142008,6
5,38.30021877899741,6
5,54.74109669791619,6
0,66.76022870693005,5
3,68.7045332842979,4
5,47.50857799611285,3
3,59.31126576726371,5
4,66.22151430175113,1
3,40.97606352022659,7
6,48.41347910155261,6
1,59.80214701292222,3
5,46.36182257888689,5
3,55.0809385439068,5
2,97.4367511667851,7
6,37.39162896506012,7
6,81.36986524854713,3
2,65.1249806801462,2
4,41.639722898172366,6
0,70.17884801047543,7
2,60.64349943476225,3
1,78.0800590258504,1
4,69.9074047376107,7
1,62.94485751490992,2
1,55.4033524949185,7
1,77.53376353530207,7
2,54.11940268441213,3
3,38.99724754863036,5
1,31.56191064730287,6
6,41.46000649882455,4
5,72.04447565092693,3
1,54.5516554547592,5
1,48.41989103601368,3
2,53.49645403834768,6
3,72.44165273978717,1
3,69.4997993359516,1
3,62.430064054696345,5
2,51.00306791504388,6
5,54.141709251166176,7
1,58.01504925935018,5
1,46.58037539177017,2
6,58.34223783950991,1
1,45.79831318064505,4
4,65.48709720048055,1
2,67.17253728063443,1
5,76.75816350248988,4
3,63.907158462566684,6
3,63.431434349657295,6
4,47.46412016816919,7
4,59.28727146041255,1
0,44.66213132737367,3
6,34.43570104489235,3
2,56.02265256060617,1
1,52.443533861873064,1
3,69.17140961935146,4
3,45.57428815683777,7
2,102.20226639984338,1
3,52.80106526142336,5
0,58.945175284913326,3
2,51.497181874761665,1
1,71.66734340610594,5
4,56.79312023510605,6
3,45.310911130625385,1
6,32.497806308164115,2
3,68.6087756964729,5
3,69.7471482253459,3
1,65.14082267097757,3
3,56.77134740269959,2
3,55.21180246658709,5
2,71.66269734949357,6
1,58.484231330586105,5
6,76.8679420809054,4
2,58.514291144999866,1
2,57.97009682840166,5
5,65.56282143631805,4
4,80.87611465680149,2
3,77.65112407041892,2
2,59.27644807198234,2
3,54.394027031690555,4
5,41.87522250899117,3
4,70.3811501503314,2
6,33.242978528184835,4
1,85.5782852530444,4
1,72.64698520094524,1
2,48.810585270176716,2
3,78.46338366624141,7
2,68.22272014812015,7
1,67.01536575781083,7
1,55.996114995242806,6
3,68.2898355128656,3
2,38.748343592752754,4
4,60.94279887557571,3
3,49.80186320224914,7
3,55.67917681080305,3
0,49.666274631890985,7
4,50.43448692305998,2
4,79.32668839022855,7
3,38.50697001040415,2
4,66.12993800276422,1
3,43.03966317823155,6
1,79.82255736545525,6
1,66.4170109195089,3
7,38.929651912983104,3
2,65.0200112828851,4
6,49.56203524578736,4
4,63.40316383406068,7
6,40.07362033389223,6
2,78.46440873946509,6
3,30.038857014617488,4
1,47.88638560250409,3
3,43.770323843342226,1
3,65.6888056739144,5
2,52.61228447324478,4
1,57.234005515156426,5
2,50.37702360748797,1
3,39.473339140472696,7
5,56.571869320991254,3
3,40.45656163319336,6
2,32.51943874237626,5
1,69.38879713155833,2
2,41.41400852982679,3
6,81.85668436659546,2
4,81.26497221951928,6
0,73.28537620719632,1
5,42.963192306916916,5
3,91.82409236200823,5
4,24.71334644886616,1
5,46.7549938122561,6
0,72.4982868959667,7
5,71.32042701428884,1
2,49.122886649919266,3
2,48.21523062957064,6
4,56.769145411992646,6
0,58.69532616599873,1
4,52.95836131221653,4
2,84.86993402029529,2
1,49.7455326686104,7
3,81.99700868310008,1
6,66.08896760787182,4
5,75.28784124412114,7
3,37.57632344652737,5
1,75.41986759493734,1
2,74.88904539131855,2
2,50.009522914417026,2
3,72.71906813936803,3
3,37.80131416053702,5
2,52.88057621919912,7
2,77.50650590130519,5
7,57.27040093016448,2
3,56.03653293544125,4
3,81.06837843046706,2
6,30.69768014299812,1
2,57.33531251446499,3
5,59.00947693032154,6
3,48.04888039725782,1
4,80.61222256407326,5
4,46.34899435056052,1
1,46.53707725863869,5
0,22.91626391941731,3
6,76.66124199508943,5
3,55.06018973338631,3
1,55.08658915037778,7
1,56.801731974842916,4
3,77.89887588889346,7
5,84.19292938742379,4
4,34.0131088400979,3
3,53.05618392939438,2
2,42.97253970695284,7
1,56.64504412234332,7
3,58.63411610141862,3
7,34.21969476929553,5
2,65.52997436687528,4
5,53.262239937467214,6
3,71.7073231447983,4
1,60.45447027886675,7
4,34.25681259497401,3
1,69.21955459909088,2
3,39.89906396806746,3
2,41.52769120730062,5
0,55.24824546301324,5
5,55.72349544577001,7
2,33.69796360033901,1
2,57.78301554217035,2
6,58.665059545728866,4
4,58.07822063473336,6
0,34.68048099082726,7
2,62.158616195079894,5
2,69.29289012268754,5
1,39.801061954912484,7
1,43.86667768518524,2
11,71.81011292133024,7
3,83.69964397836564,7
5,57.504442381747765,3
3,53.25640506407845,1
5,62.973322077716816,6
3,80.34512666720332,5
4,47.2494977198937,1
5,52.7396082165989,4
4,52.34588139048573,1
2,38.749469856495935,7
4,72.79181502003082,5
7,63.917062904272214,6
3,29.740875485713246,3
3,59.82973485919611,6
3,84.93380619010482,7
1,64.13114924408569,5
1,84.059850058914,4
10,51.59791250804725,1
1,74.49278352567767,3
2,79.72388144445604,6
4,58.909049981792045,3
3,53.83292448129568,6
1,76.49970650495663,1
2,68.10106984474285,1
3,74.31005882459914,1
6,66.19648543570709,4
3,58.80516909022622,3
7,58.668860244363955,5
6,54.678195054731376,4
1,66.0040715552957,1
3,57.34012084785965,1
4,63.80049043875094,6
3,48.109504499558724,5
4,47.22544487791042,6
3,68.7622381736413,5
3,65.82710295073241,5
3,53.550706188863956,2
3,80.65340855262406,4
5,47.68385696604301,2
4,66.56003873985067,5
4,66.86566009951268,3
4,60.80226618293984,4
2,78.99277403239303,2
2,84.40898542126105,7
1,42.73819404359628,6
3,25.87354012217684,6
7,52.66223519983109,1
1,45.25596914101179,4
5,53.44351579301714,3
0,87.29286312976967,3
1,100.44880907264988,5
1,45.77736421242149,5
5,63.36389218425527,1
7,63.02558702140455,6
4,65.18634116613434,3
3,39.44279980847504,5
2,78.5369040230783,2
3,73.5291978352706,6
2,52.79943446706149,5
2,78.46141640082523,7
2,38.37167390107026,1
2,34.6009727480797,1
1,63.97268755151037,2
3,66.46869562576879,4
3,57.542674624128544,7
7,76.61026496168253,3
3,50.13764993534861,1
5,78.06572373250822,3
4,71.8214405756882,2
5,87.94269751285111,2
5,33.406273488539455,4
6,52.704875611533744,6
1,46.40699108940187,1
2,71.65432831160379,2
3,83.59549456616739,5
3,54.41947691843258,3
0,68.9909491592571,3
1,81.65428488913906,6
5,64.89353085449842,5
3,70.52186269475042,3
5,30.25123739509953,6
3,83.48768834639233,6
2,55.51850430645161,5
6,100.04627810370543,7
5,47.237433191795226,6
0,67.11855737117689,3
2,72.38322454702023,2
4,22.47699688911834,4
0,86.66101878552766,6
3,71.14649451454797,7
1,37.58331599881628,1
1,65.54619801637334,1
1,65.45935710675586,1
2,57.98459704623123,1
6,51.0591983752031,1
4,58.979673572936974,5
1,72.9199727651221,2
3,72.31317470633202,4
3,60.12730839685808,1
6,63.42976967423411,7
0,58.094428292587544,3
3,45.40536495367307,7
1,59.14070463904676,6
3,48.9812955099473,3
2,45.066984020316134,4
6,23.71438423981965,6
3,53.86746745811073,1
2,71.78208703505348,1
4,78.3467692984695,2
6,66.69269548985733,7
2,40.56733808918232,3
2,57.679303507181245,7
2,42.67671503683151,3
3,88.64118358988868,5
5,54.19110462504687,6
4,52.58572225998634,3
0,73.84264085093936,1
1,59.41357444388287,1
5,76.07461575190086,3
1,43.15308644837152,5
3,61.335308200387956,7
4,67.60915696223647,6
1,20.731580358043814,4
2,49.76018751818492,6
4,50.79257379119017,3
5,60.82852254594293,4
2,55.34791642377378,3
4,64.44084312737321,4
1,56.48283040633654,7
2,77.21116679241146,1
3,91.66067053072581,7
3,37.49160740074487,1
1,60.370382869894996,4
3,76.29511485282505,7
2,49.45613575328447,2
3,64.19765206538263,6
6,54.302644581624506,7
4,44.948588027613624,1
4,44.74854475645206,6
5,22.935886636520195,5
2,62.48995649632475,7
3,63.477296162875305,5
1,45.72244207036135,4
2,55.80262236167159,6
4,38.3663237776711,2
4,67.98798315008135,5
6,53.99113322627791,1
4,71.55885140591805,3
4,55.16818659489527,6
2,45.18450225819742,3
2,51.961209490825865,7
2,82.62151761703768,7
3,91.44109242774928,6
7,37.394602077802105,1
3,73.58578198336296,6
3,43.37598720792084,2
4,48.60174430541197,4
2,63.13470453763403,1
1,67.34008414938475,3
2,49.076972216662945,4
6,69.15222797115904,2
1,77.76334605285629,6
1,70.92714505421083,5
0,45.50662124404127,7
3,53.32955303446944,6
1,73.1286822921408,3
4,83.2708530893554,2
2,40.935807547963186,1
2,64.54142835613877,2
2,71.01448180120362,2
5,39.05243696326133,4
3,75.2832218356668,3
5,91.72283578380691,3
4,69.95741860457974,2
1,68.48534827519362,7
3,48.731437982060456,1
0,52.64480151137679,2
2,50.2914613564451,6
4,46.733695448117246,6
2,56.36785130803107,6
2,64.63794171160454,7
5,47.13606321720353,1
3,54.7889807139111,6
2,64.78410885629924,6
0,28.24853615155571,4
4,74.23909741205553,3
2,63.195632457183734,3
7,63.40057677267914,3
4,77.34533229070895,6
3,74.07217189730973,3
2,69.10924798214603,4
1,64.19460225611704,2
3,59.85344726163768,3
5,51.2865414380974,7
1,45.58852659027799,5
6,65.8098019903493,7
1,65.91153652258531,6
0,62.11715799747904,1
6,39.839973374994884,1
4,20.171841525270068,3
2,60.833954923965464,7
5,32.491472751221536,1
3,64.76865702860165,1
3,89.22962883776304,4
2,64.9683725774688,7
1,53.45207112432375,1
3,44.31247488807515,4
4,51.34978018165063,6
4,59.44646806481618,1
6,76.09374345648612,7
1,62.103724762255894,6
2,55.62423368919888,6
2,70.09595650143991,7
6,82.14071477114543,4
3,64.7030744997713,1
4,62.86843279860358,7
3,35.100701924767826,6
3,39.573170368210626,5
5,37.652745526579565,2
2,57.13076766068609,4
4,47.493189207841795,5
3,52.55930414301806,7
4,47.30289725292123,2
2,48.62736707375328,7
3,32.18805185415529,2
0,63.29989633874074,5
5,70.50231090199462,3
3,61.045719911163275,3
3,65.47320575776848,6
2,66.97619224364445,4
1,66.37781809798754,3
6,72.69766218010773,4
2,77.86063656379912,7
5,83.67503294424807,5
5,31.113605475191587,3
1,67.00756951578646,3
7,41.8489423024827,1
4,81.0923233544348,6
3,60.990870331497156,1
6,64.1449790431988,2
5,61.75828314264641,7
3,63.15564823521938,1
2,84.71032542356909,6
1,78.59460776033487,5
3,84.06700981785802,4
1,57.07955824467436,4
2,28.129042816047946,7
2,71.20942303642009,6
2,43.25284438187121,1
2,54.569278176373615,6
0,59.068082592054644,7
3,60.03040081884747,1
7,69.6566040789934,4
1,46.149023577490304,2
8,69.39792763092835,6
3,57.14592023025079,6
5,99.03198594610811,3
0,36.14746466152209,2
7,61.91238415353898,5
4,69.22275613485336,5
4,53.831913215879254,3
3,51.39279287939611,3
2,79.86825386843411,2
3,72.6144738039973,4
1,48.01825426924105,3
2,37.75617238851707,2
5,68.82652278370043,6
2,64.84165026728068,7
2,68.56403731436565,2
5,58.03194669190413,4
0,72.88159545423224,6
3,84.00557421115715,6
1,82.95683171082241,2
2,47.716237628222544,5
2,97.49402331601593,7
2,69.87268956737682,4
2,38.602517735851876,1
2,66.55984106485208,2
1,63.44261846202889,3
4,58.25118575350001,3
3,56.949599422594844,4
1,70.53309148643608,3
3,70.59185665858554,6
0,51.1998670934114,3
1,51.96233201540248,7
2,51.374960012722255,1
2,57.37826288938073,3
2,73.2966884629419,4
3,78.03815202937332,4
1,56.785662004127495,5
2,76.48393034269365,2
6,66.62540856845837,7
4,61.99566680501229,2
4,88.01297382094067,2
3,64.93672841997116,4
3,57.96910507539081,3
3,72.53551423028712,6
4,41.5372085994344,2
2,56.70977345387267,3
5,63.92648639269133,3
3,70.79057051205925,7
3,63.61593492297176,5
6,40.6642140589877,2
2,46.72569225756497,4
4,53.53489740358331,6
3,63.623609385288,4
0,40.54613318007314,5
3,81.13640236784005,2
4,64.69362066598515,3
2,64.28585209353325,7
2,57.40256042617695,2
4,38.35015949188271,4
4,61.36216969894705,4
1,71.22351035412736,6
4,57.701015610387586,4
4,76.03737203822722,6
2,59.0651253743216,3
1,70.44039175997233,6
5,58.339091720643424,4
3,65.69020828216577,2
5,73.02188607062168,3
3,43.793782569682705,7
1,69.7097545078532,7
2,75.81465448803152,6
1,92.85581644161674,2
3,61.06727717783447,1
3,28.511906172304723,1
7,33.287449520983884,3
1,46.69265549714177,4
3,79.23633149178073,4
2,92.95129680203986,7
1,53.90320171842352,3
2,60.798776104049594,2
2,21.281355455322654,1
4,69.77051560229117,7
4,62.016218757565404,6
3,56.24953672235841,6
4,45.54646724971171,6
4,54.713928889688376,4
1,39.82147584993051,6
1,47.088611477290904,4
3,40.94063068788615,6
3,44.74593854504727,1
4,42.672819587423035,6
2,68.6559921579014,3
4,42.752580254740955,3
4,59.21544748443426,3
6,43.62066898056412,4
3,44.20891878545429,7
3,43.61830071878665,7
3,74.66420393370608,2
3,57.261839090256686,5
4,48.792438378140716,3
1,44.93825785858833,5
4,39.83500171548705,2
4,49.22460036185672,4
4,38.451511613168165,5
2,53.48067377254203,6
4,49.38270078529523,6
1,48.311635472448714,7
1,78.57339636775538,7
3,56.339601402734274,7
6,57.26874102980751,3
6,79.22970692191734,5
2,39.6188949444558,1
0,52.694444756226325,2
3,36.761511847947844,1
2,61.05410754891992,6
2,69.10715786738197,2
3,23.626489167011712,6
5,72.89987032908634,2
2,64.66557718290667,7
2,60.54727447315113,4
2,41.37230535288908,2
2,71.57915297974544,7
4,85.24338055250523,2
4,53.88766807577523,3
4,55.238216671769884,7
3,60.34119787534287,1
2,54.008143809170896,5
0,57.32753548818101,4
1,75.42743970702816,2
2,59.005315646601034,3
3,64.35073739849335,2
2,90.49778875066309,4
4,81.9646034680407,1
6,44.29978257685408,6
5,86.164728747946,5
1,80.65347394519772,3
2,82.41580503331195,4
4,50.61755310401912,4
1,63.17331661382443,7
2,54.125671896264166,7
2,61.815465453408905,7
1,86.27666082508513,2
8,62.10087321232788,3
0,34.201140412436104,5
2,54.40335651772287,6
3,50.18202871471088,4
2,86.84726368436262,5
3,47.803286111355085,1
4,53.89222833453934,7
1,54.411219715636484,2
1,83.99409776248159,5
3,74.40568469617436,4
4,68.51965867803399,7
3,63.493422509141055,4
1,63.22621584444406,4
5,61.14222478614672,4
2,90.82946486244893,3
2,40.99399761579514,6
1,18.518274156709822,2
1,66.64531499462004,3
4,81.04089057737207,6
5,62.78329857422889,6
3,30.29873466376486,3
4,71.18727590473685,2
1,44.0267264920209,6
1,40.74559629950156,7
6,45.33339096396172,7
7,35.87017427847708,4
2,63.05006785893032,1
10,50.28242166877624,3
7,40.04258584881454,5
2,95.69817906038554,6
3,52.02925383017454,3
1,60.775802053370874,2
1,83.31044955480571,7
2,70.16239333086551,3
5,88.6268367173744,7
4,49.558299775589056,5
3,75.71142445094121,3
0,67.35807488833487,7
2,74.92555852676293,1
2,72.6655977743264,3
4,48.42054048011359,5
3,102.35140354364704,6
5,26.090065622986927,4
5,47.03645780728918,1
6,70.21695746406282,6
4,64.35971566738866,4
1,62.00868190028139,3
3,70.73341561698258,5
9,47.358367219540334,6
2,72.59870914985876,2
3,58.06211274331311,1
1,81.0143891659365,7
4,55.43068012611003,6
2,67.01709042924129,5
5,69.56197065737719,6
2,73.57769475850434,2
2,60.5605868146311,1
9,55.702225348162536,1
2,48.37485627651266,3
6,67.29247856406772,7
2,31.54024480359051,2
5,64.63365767115734,7
1,65.74941799720482,6
3,88.11024666626759,1
3,50.09014729640658,1
2,62.815773114060214,3
4,62.38594202957957,6
3,43.40922650607734,3
5,59.917390949286954,4
5,39.87666092416457,4
6,74.44446953749608,4
1,68.8609525681792,4
3,66.47354193579497,2
3,50.445587747158314,2
0,81.28147076249077,5
1,43.72797733065534,5
1,60.75029333912674,6
1,42.46211596276628,4
2,57.251869108114306,7
2,79.06582739482552,7
3,67.0861181494705,7
3,46.184641010867885,4
1,52.168906310375526,2
4,54.30783694726491,4
0,47.48550421792446,6
4,64.08883210158744,4
2,92.75731842672474,2
2,51.608556170413564,1
0,88.94724461028608,2
5,59.945758120322594,7
3,64.83253475975505,6
4,63.91295629005843,4
2,34.55471103340493,2
2,66.82038796582562,5
1,23.51942547980328,1
5,63.13833256735051,1
4,62.441811659198834,1
3,36.97627642857548,7
3,60.971563663245185,6
4,55.60676709244074,2
3,57.69469219193323,5
3,57.84642975866704,7
6,51.16412888305572,3
4,61.135493591160376,5
6,72.98494658357156,5
4,56.4157007284831,4
4,59.24622241787335,5
2,69.73740061304026,2
4,94.04389368068942,1
3,57.10791904672744,6
1,34.46589705615123,5
2,46.549686967252924,5
2,69.03665495000516,3
8,82.68936409564202,3
1,45.814420364973856,6
5,59.34870265878679,4
4,60.289291343980786,6
2,48.46768362803884,3
1,83.02850010808837,7
6,77.46113433312372,6
1,65.16230009355122,7
4,53.70143297725831,4
1,74.343407607438,2
2,67.70903992702038,1
5,53.44437828112115,3
2,74.572023776224,2
2,65.53849271504788,1
3,35.089619379089264,7
5,45.11660569379674,2
7,40.05915597575197,2
6,75.46800762574179,2
4,49.467771907568235,2
0,69.40757876222818,3
4,92.57809216896757,5
2,71.91202035991006,2
5,53.71546334276868,6
5,48.84485568270955,7
2,55.40478796986622,1
1,44.5835746718937,3
3,42.83276975935359,7
2,47.925529769678754,3
1,67.98314701048294,7
0,52.187129468853065,2
4,56.62074168709218,2
1,67.0377976782978,7
3,70.9085615225305,1
3,31.060342164046837,5
7,34.15000907317638,3
3,54.20952056234786,2
3,43.277767656824736,4
4,72.8180374280652,4
3,53.04226776437271,2
3,86.96418424600814,4
3,52.68123930108868,1
3,64.62934052562841,5
2,49.994096811002954,7
1,67.31395504962164,4
1,67.64401072081,1
1,73.31625342186094,4
1,57.98578843554957,6
2,79.05520464311944,1
6,64.4944652576573,1
5,50.35272218973576,2
3,50.459889117014576,3
7,70.93233844248213,1
4,78.96389825769324,4
4,43.1690629953936,2
2,71.26471479668157,3
4,37.70466008325536,5
5,50.7377509316442,1
2,67.34600561972557,7
3,47.28730954599767,1
4,81.98630996347838,3
2,69.12869898520832,2
6,42.277153930278004,7
4,69.831984418972,7
3,40.1944737513419,5
3,60.05549476491505,3
2,73.15979549257563,5
2,70.63947751914756,3
3,58.70472789754191,6
4,54.835652784952295,2
3,42.63299748828,4
5,62.73889874825976,3
0,72.06732155696592,4
7,90.97089517036858,3
0,53.15801045769569,1
6,72.69996543759754,2
3,71.46714109090213,1
3,52.85263024232969,5
1,70.81449045182487,4
4,47.75468715695527,5
5,63.85531481600351,6
