avg_steps,weekly_visits
9059.440478744946,2
4111.1964436870585,6
5876.009308472614,1
5970.346371656115,6
7052.424062914347,3
8911.126942353294,4
7970.813752825568,6
9246.573069344107,6
11094.767571566761,3
7541.819277153721,1
7990.482990882777,2
10112.307224246388,3
5532.181152989324,4
8449.05949007029,5
7543.076733819983,5
4563.63559736161,3
9448.889283911196,2
10070.376590954751,6
9370.743196845146,1
6011.90034337539,4
11895.375240770009,3
9513.769792890633,4
8913.15287904405,2
9370.816935503703,5
8675.776749154615,1
6977.520912658692,5
8437.586288180895,1
8825.992260015584,5
7691.145938627159,3
6040.217250069357,2
7921.51876531356,5
9448.829142913271,2
7496.18169929454,5
9733.197982500853,4
6935.82158412661,5
7449.746978127234,1
4043.7714803564677,4
8349.76296600794,3
3413.655232955729,3
7647.777234323939,3
8179.255056757953,2
7566.400033500012,6
4892.191417862195,6
9165.589416436047,3
10679.3410738751,5
11609.669825560763,4
7545.456994265004,1
7044.54439264708,6
5045.948079557928,3
8471.425239552584,1
10559.686291859909,2
7255.899685677784,6
9263.418436536766,6
2154.2071191218056,2
5568.517230623681,6
8627.873632455057,1
4466.017640618333,5
5912.388296918547,1
6101.856779706247,4
8592.962895428549,3
7800.2181371222405,5
6407.89522245958,1
6476.5947828969565,4
5417.8173620222,1
7605.87198899442,3
8485.59212380791,2
9130.726733843954,1
10925.940787833084,4
8635.053866850982,6
5451.224428042048,6
8596.727497120544,1
4690.087028507682,6
7185.789074252868,3
7712.7473045304,4
9069.49196034898,2
8977.076766851445,3
7112.229108238988,1
7518.748615436795,6
9347.013445386008,5
5249.301763373825,1
9820.556322802036,2
8459.046743682997,6
3778.2146106068208,1
8118.734160185069,6
9707.50401448403,5
11540.089737795692,2
6491.8080941194385,2
8596.800011222691,1
8692.036770461082,3
8684.788212663201,2
7148.082681341379,4
7433.686404368421,2
6847.4665346466145,6
8049.515541841334,4
8642.523238960546,3
5871.064571577917,5
8467.280030357211,6
8408.525088997505,4
7659.652621741051,4
6205.151197716445,5
5338.768322251872,2
4326.333770656842,4
4977.195457370487,4
4873.054044601844,5
8757.420512052628,2
2432.4752573496326,1
7789.0097731151,6
4970.8907708080815,4
8915.982403078266,3
10787.787794975862,5
8226.653445782264,4
9262.512479568586,2
8517.368828696506,3
4718.8087574003375,1
9043.791126964152,3
8488.931642388972,6
8457.802095451672,6
7731.798911401198,4
6402.972570665825,3
8050.437834773564,1
9709.487729250488,2
5966.764439212769,1
7230.247630480233,6
6859.387353349578,6
7846.801237382696,1
9024.61551907203,5
7857.452521522266,5
10399.756822382658,6
6631.788905962272,1
8842.70051923179,3
6713.077471786482,3
5484.134335747726,1
10435.358655916814,3
7078.825070201414,2
5974.299845867895,3
6591.080188403074,3
9300.849471255679,1
9961.610905405138,3
10392.388060246172,3
6721.238961753969,5
7195.260970484262,5
7927.327166656828,3
5221.000524089604,3
8006.635369343278,6
7170.965998525355,1
10834.582326869919,2
6660.95184544281,5
7443.503282335973,4
10972.224910033507,3
6120.603319912374,4
7877.33042265241,1
8887.387191103933,4
6521.756918062626,2
9247.785527370044,2
7042.674812633793,6
7414.761650217963,1
3952.6136607904596,5
7832.452341629372,3
5967.722937860433,4
5713.7786699183725,1
9083.960390404525,2
8397.287044970852,6
5375.616160614581,2
4868.340254060015,1
3670.1004003794287,1
9961.762598216748,1
1303.9870160757819,4
8174.368867072789,2
4858.716937829495,1
9517.021270988133,3
9343.53395322164,1
5918.506088745322,1
6327.917131287032,4
7275.9390350505655,6
6267.99337363827,5
9393.674435811889,2
7542.878662416029,6
9402.152105409785,1
7102.802113232399,4
10413.121061190894,5
4429.382439785617,5
6633.4212129309735,5
8843.682706458489,1
5879.7824350853425,6
5184.623571755476,1
4043.2010156419256,4
8116.425639160965,2
9353.55139069839,4
6799.704746669292,5
8678.544649504298,6
11348.113931459766,3
9361.956691009822,2
9136.215121903582,4
6620.43866634817,2
6712.000432577273,3
8217.966381115997,5
7447.595726537583,4
8442.826634787656,2
2243.4747034090096,2
6321.014919912787,1
9703.957920237677,5
3775.0298695219003,6
5969.272612980557,4
7016.402459838302,5
3851.7577629496627,6
8667.198050482182,1
8281.39450739264,6
3528.075610123679,3
6836.859905749276,6
6985.121870981773,5
8791.611174178583,1
8967.156859771381,3
9122.862227132771,5
9606.712003457185,3
7917.453626804718,6
10513.904963092054,4
8667.17976689246,2
7416.370350915014,6
10979.775836247958,3
5997.925645916834,2
7713.029448791137,4
7925.0607302731005,6
8542.822971663398,6
6575.242877546191,3
6251.900792472417,2
9791.333433592652,3
5205.6746298826565,1
9944.514478704918,3
7333.533214376339,3
8002.550894641408,6
6496.914705824126,5
7075.9680334446175,5
9520.60766930502,4
6591.127449621498,4
3972.4553140192847,4
7597.504349538939,2
6014.764612603337,4
5644.442990043654,4
6179.604892497728,5
11802.61502708121,3
7134.3976428605565,6
6531.916729760434,4
9192.950437021349,4
8587.813631252126,3
9821.021906302116,5
10405.840464407465,6
12413.62349790287,5
6020.502617828874,3
9459.629235783039,5
6073.844345789237,6
7125.393364946211,5
8558.18832543713,1
7651.857455174722,2
8210.703214659206,3
7142.123605627238,2
5698.792591447427,3
9051.365276218077,1
5140.151800169884,6
10373.013361946092,3
7407.423416246358,3
9540.35737373613,3
11385.733871091776,1
7904.13229892599,6
5413.251030679254,5
9883.806128737597,4
7018.019921935145,6
5139.25021324804,2
9404.48665144756,2
8733.39761885264,2
7850.482770415422,4
5869.558895550812,5
9982.224059253898,1
9605.780928930219,3
7446.428181107843,3
10717.504412840408,5
9458.47231405305,1
6121.272439379802,6
6562.192981337862,3
8212.544175451432,6
7173.753649792868,1
7971.326500095973,5
5476.456490666442,5
6121.399139822154,5
7649.952552956584,3
8012.459581711481,1
7926.667441107209,2
4936.991830634193,2
7822.139494726864,3
9496.641404626038,4
6689.3725865790075,4
6102.171233642224,5
6624.927155835131,1
6856.361908417555,2
9862.708735464887,5
4966.379307670159,6
5498.104188701655,6
3314.7628927818414,3
9860.814634668448,4
8109.486486050842,3
5021.535403158032,1
7061.163675027982,1
8399.069521969535,1
8683.611728068008,4
9525.985773257824,4
4259.891337500036,5
9621.658584679253,3
4109.188880069245,2
9444.915615013062,2
9217.643255423825,2
12284.981189724716,4
6700.458986216133,5
6019.171381466471,1
8086.19100563433,1
7831.588390483885,5
11931.610829168556,4
4681.381102357076,2
6062.6707795663515,3
5387.5098159802965,6
8374.302476547988,6
6577.714305707012,6
8373.481431901226,4
8788.278122479724,2
8602.39350882958,1
7382.260947800321,5
8910.133300700963,5
7868.080998981069,2
6596.146559835363,4
6503.198626025412,2
6967.96873737748,4
10464.756270324102,1
7565.471096463764,5
7708.7259398174865,6
7341.650798622876,4
5481.533640317828,1
4218.216917982189,3
8205.707423412345,2
5699.791647206327,4
8420.942457174366,2
7490.902804581483,2
9575.406603965928,5
9089.296983935612,6
8775.499425774855,2
5696.104449443494,3
3298.6312655176034,5
10007.46081423839,2
7659.2548488717275,3
7276.617002311549,4
7024.605998645286,1
8579.019705988594,3
9880.485100562168,4
6393.810775059013,4
4251.219783946085,4
11061.002140452163,1
8278.573854572369,2
8395.451697193483,2
2286.5448243453147,2
8045.91035323145,6
3542.7598654545445,3
6900.307932626645,1
8893.555222640827,5
8141.69343529075,1
8913.136292774901,6
6416.838761739801,5
5670.174124380473,4
6807.8934289389235,2
7448.152883270136,5
6345.650184079515,2
7295.3355738899445,1
7528.30425519183,2
8023.5118405987105,6
11812.156493718601,2
5561.109216275143,6
8904.78685923265,3
7561.783899532187,5
11152.160988274676,3
5771.988844880485,1
7047.048993235626,6
6773.032685923093,6
3394.311844485748,4
7505.166865695592,4
7742.779167452688,2
6234.482785354968,4
3322.7676838063153,3
9283.308688574767,6
10930.67246134266,6
10001.854756288772,2
7568.600385818913,2
7224.155049084538,5
9965.709539559897,2
9938.811690170407,4
7885.675515086108,5
7652.261507021761,6
8805.37331233318,3
7885.39455504421,4
10187.214032070653,4
8635.141127441979,6
8923.35804994021,4
8836.092635717265,3
7324.365471679485,5
11110.278482089263,5
7333.969460527212,4
7147.739219348753,2
6999.55153678081,2
11087.719652210504,6
4155.152227054061,4
6282.252725255504,2
8935.924216657666,3
8212.659348424555,5
8001.349073675284,3
8387.328693563713,4
9808.327780129828,2
7972.166142710219,4
7887.727602817711,3
10176.850979838946,5
7975.542041572404,1
8974.018044121398,4
2327.8905725532486,4
6639.27598826732,4
6116.9064044348215,4
6046.37280112151,5
6809.186952961383,5
6751.774847699706,3
9278.562266336512,1
6000.590069346228,4
9406.262602646462,3
9046.898835099444,5
5396.565173206322,2
4614.115971511787,6
6915.789552248447,5
9815.482355201491,5
8118.490295679633,2
11139.66947004026,2
4667.455714661795,3
4966.6242665499285,1
5249.054530152764,1
8920.720267396553,5
8867.543739903005,2
8506.838672570007,5
8078.349408181759,1
10471.72186043499,1
7445.359001275692,4
9793.088061085302,1
12058.028345638359,6
6187.472294150104,4
6581.949636374931,5
3680.714755102408,3
8887.234242850105,1
6860.984771575892,4
7348.691623373958,3
11537.24239160284,3
8756.88705198581,5
5817.35560720027,2
6744.367422464213,3
6068.91800958065,5
8285.813705602126,2
7883.853184381624,6
10142.761882874993,3
8218.32072377622,5
7026.998787237699,5
8090.606682613698,4
5409.03314069308,5
6665.86237608566,3
7711.848186547982,3
10628.929607428605,1
9267.550673266262,3
8022.348585783052,2
8525.355608362705,1
9851.677451025973,5
7396.365783074673,1
9396.809403089166,2
6719.8898162987625,1
8163.614837590613,2
9702.050323940053,5
9545.773494611112,1
4014.839025242626,3
8001.945994900336,3
8992.160474344046,2
6603.474956352063,2
9461.912817202954,2
5468.459876442114,6
5771.8607706502735,5
1908.2730028146016,6
6780.7692676684155,2
3213.4937923555626,3
9898.426959981442,3
11405.128956261118,2
5649.019198326248,4
7125.090335645668,6
7714.696737255388,2
5799.538858450371,4
8319.404427263036,1
7161.775273522614,1
4787.709103845993,3
8316.469851060796,1
8543.141221226799,1
3396.9592499639393,1
7471.350728990539,5
6648.525067701408,5
8053.7995636902115,6
10164.076090018581,2
9831.876200143348,4
9558.900150764828,3
7792.641328077439,6
6973.2706695017805,6
3396.39177670544,5
9110.799474907131,5
9422.834940494115,6
4159.959426454957,3
8415.541341567878,6
9554.102388552928,5
5747.838948660839,3
9090.474207313835,2
5185.678417714538,2
6576.103859943338,6
5159.158344633954,1
9125.999947314207,3
9117.175916178956,3
6436.159017971871,2
5003.655336679115,5
12780.509762469443,3
7651.473473498958,6
7395.081378427176,3
5917.901372147299,5
5548.35025267378,2
8570.341060224717,3
8206.168241848341,3
6463.168943364414,5
9167.718711029522,1
7072.925805493667,5
8774.617341263922,6
8286.909270696608,5
7190.363665844352,1
8998.790790023888,3
9700.190170362637,1
9535.463233159426,4
4584.596584057808,1
9689.003993216564,2
8497.126130133052,3
8731.749893785807,4
3279.174276788939,4
4574.028509680092,1
7011.83793712131,4
3888.218828031258,6
10936.901021952537,3
5788.701297635939,3
5137.822593618627,5
6689.4331566824385,5
7058.065234406172,6
8014.781434797145,2
2961.4058334194806,6
4848.219409079078,1
6345.738547416046,4
8621.16486333413,5
7001.75040884141,3
7840.217998089422,6
9725.697846463407,4
7339.532466524631,1
8454.230264213213,4
7320.667794532341,4
10144.576047297956,2
8850.248766338209,1
1964.3883932786493,4
8276.867785455146,3
11377.796345446732,3
9946.920142661993,2
6534.34219725351,5
9058.867282959765,1
5734.088874446318,4
7108.45292052599,2
6071.4483602779965,3
7770.590599766402,6
11652.666020556784,4
4164.733883462648,3
8941.208586008051,6
6077.780712014013,4
5743.383189848217,1
8372.223477990086,3
7559.415998541336,2
8183.506607581702,2
7402.323589597808,2
7191.388753702583,6
7693.261541650869,2
7310.096646611123,5
7029.305112085792,6
7616.536453849269,4
6498.416037618913,6
10458.090391465423,4
4274.453244330956,4
4641.562882618396,5
10668.911239063904,6
8928.403244898505,2
4997.584612960408,1
8930.706461935908,2
6038.049036791636,5
8329.490676045665,1
7446.405812784677,5
8457.34843030361,3
7816.6107299107325,4
5811.462475725101,4
6478.294394525179,5
7670.5433354812785,1
4680.134481153263,3
6282.348050300417,3
7061.573745651434,2
7542.5572614951925,2
6248.264247993291,1
9004.186585586067,2
4420.612712916756,4
7538.517916728486,5
8692.602097074125,4
13571.498750751762,3
4829.644278261525,3
3531.5413017186365,5
9458.109650349128,1
8377.7665192627,3
8201.960722899117,1
3556.4375036883052,4
7030.71595661625,6
8000.516867793138,6
4765.7305917974445,2
4567.138514685941,5
6172.954087008513,2
5815.197998591043,1
8779.740881048705,6
6473.0309732161095,1
5458.210730118335,4
11748.434531067694,4
8668.909641396887,1
8338.490302151868,4
5559.7760221085155,5
5350.606635813463,3
6862.364756251604,5
10125.20232443507,1
5212.780169542042,6
3640.8745640176844,3
4204.2133664881585,1
3770.109752899231,6
6063.343397563504,5
9912.965642061765,6
3599.3589448939333,1
7315.441528099672,4
6138.3029961089205,1
7120.896681481112,5
6247.615835735447,6
3095.6803418947857,4
6500.18704890543,3
9371.703297992683,5
7855.504802546964,2
6935.656057108732,2
8946.658271824841,5
7066.854269628141,5
6017.126526692048,2
5853.509338351721,2
6983.111835881401,6
10321.0758026873,2
5384.0968288994645,5
5424.074066106474,6
9327.570428877618,4
7858.389177217416,1
10461.214080570902,6
10427.900947798764,6
9171.666996461561,1
9085.885981842079,4
7662.831522105158,1
3865.7792046233026,6
5753.1190413551185,4
5958.8064429432325,4
9631.318696113536,1
11020.620089256397,1
7514.799643630451,1
7979.26640219895,3
6290.515570545198,1
6982.662293203849,5
6633.590284256569,5
10983.145773918743,3
10640.244469261599,5
4828.187713236002,1
7740.504171996133,3
6957.472324984083,6
73.3171768574366,2
10124.274948639788,6
12447.034622739875,2
9494.59816980558,4
6756.860125749372,1
10071.393674650972,4
8446.768095141053,2
11475.87270859864,5
8204.665983913625,3
7499.459848948884,2
7400.874094783272,4
6939.794673772125,5
8611.24007648523,3
10495.115083668496,6
5327.532659601211,5
9178.066249941907,2
13616.219733294547,5
5531.777953794264,5
9365.343183580195,4
7297.4644410918345,5
4644.509016938177,3
4052.088552678873,2
8933.812567248213,1
4958.847244894241,5
9205.890154449702,6
7700.33293290432,2
11309.303092451675,5
5679.585056168416,5
5471.772620733595,6
9836.935506128837,4
6932.734800721026,2
9313.106050274979,3
10108.752373516621,1
10593.360917591252,5
4963.475328760999,2
6870.456948577152,2
4026.2420221840716,5
10081.558483859937,1
7221.636693434757,5
2745.175037487059,1
9836.49630230617,2
9303.518024660632,5
5512.201578110506,2
7118.631733944161,5
8760.149832521602,5
9669.858520817714,3
6265.475519945867,4
9516.233391918538,5
7026.679686621819,6
8316.138987734126,5
8129.343421273213,2
3862.699330625857,1
6074.305196570496,2
5067.800229045115,6
5876.50744047128,4
8124.64361649585,5
5942.666083844743,2
8156.924238970658,6
5284.217815550231,1
6843.153350894694,4
10464.252022913706,4
5866.8191377286785,5
9051.168374342751,4
4569.279391776784,1
9166.911661249906,2
5735.409706324951,4
6074.316715600755,6
9583.304527464832,3
2711.6284643258377,2
7132.80989751281,1
9379.202103681937,1
3840.3171698502592,5
7186.1936571801125,6
5047.866821031403,4
6111.025772459153,5
7703.821852684026,4
8469.786983351089,6
8443.674578538012,6
9888.38990044031,2
7021.850985335428,5
6272.269579008396,5
8309.909120326374,5
9689.299734001765,5
6088.566423844521,3
8048.230888467376,3
8386.836352883072,6
7561.297024181216,5
8215.05756329983,4
8887.321053270321,5
7986.086386669889,3
7462.6129716593405,3
7248.794528994522,5
9547.00145478831,5
8225.703122329425,4
9757.849653948859,6
7731.844860937818,6
8794.516147999131,6
8602.868567417778,3
6337.202464851731,5
2637.3752642782792,1
4216.4920233973735,5
9176.559817474585,3
8613.743577821435,1
7506.517633353753,1
7994.428317260643,1
6169.619237387633,4
6047.872695855396,5
6930.776117413162,6
9106.98787470614,1
9579.219743947528,4
8155.109539189751,3
7697.650438824015,1
7392.3848779778755,6
6715.461128303912,5
3543.556169211095,1
9242.268483279244,3
8888.724311023594,3
8089.637560798438,1
8741.527802109917,5
11025.198695509673,4
6477.114793710356,1
8123.214326118259,3
5017.8825406143305,4
10978.596974681472,5
7657.906136376307,1
3474.7716902910797,3
6755.396459342168,4
10095.285203433696,2
8952.684862119366,4
10808.343071553427,3
7280.237580503175,3
9158.063032264437,2
8247.68409725566,2
8199.460185475917,6
5547.161932569487,6
1369.0127949014895,2
7388.105148265986,5
3308.6588397151163,3
8699.595941636966,1
6660.418663092102,5
5825.920125032865,3
5772.667509320825,4
7655.672817289732,2
9415.198804757574,4
6908.6363986373935,6
5986.423860084116,1
6013.8981580120035,5
10740.329911252622,4
7406.534366555994,1
2026.569617592726,4
6715.010779869736,6
4631.749462351718,3
6265.264253118144,6
5145.1195111040415,4
11313.715517774419,6
8137.2464303282995,2
9633.693152529886,2
11283.592218756326,3
8083.718096868075,6
12602.675658281336,5
4436.998668262096,2
10320.20183822687,4
7894.990776250666,2
9242.243123610458,6
7213.822587949073,3
8809.424553063558,6
8349.641232923994,6
7307.267075569538,5
7787.559004656938,6
11014.855735594356,6
6042.61412568785,3
10583.45248300967,4
6003.83754499526,2
8833.295647468585,4
7390.781961609576,2
8757.97910878444,2
8107.837388287873,1
8542.389064075152,6
8773.525839543227,3
7885.560370913651,1
9999.708643631,6
8546.974281160547,4
11006.56067506928,4
7056.215869029296,5
6031.351472106134,6
8420.683453340653,2
4640.2602119331295,1
9681.37013262738,5
6796.487008857521,1
9337.453263481346,4
8229.516528453585,5
7416.682613428411,3
8151.027259137332,5
4638.686616876671,2
6682.599817561336,4
9105.718838894798,3
4843.620860099454,4
8678.849949299189,2
9228.165915341986,4
6209.788869985985,6
10158.776587655939,3
9124.273445017174,5
10261.337356086613,5
8235.197129605001,6
6675.919506189603,5
9839.319158742886,3
7524.363705663586,6
9378.814090740463,5
6598.211042385354,1
6411.434350802736,6
6015.222929154108,1
10330.425198135948,5
8806.659573133333,6
4537.276129932498,2
6880.152708578266,3
7947.7386423497655,6
10528.8227775511,2
6932.394202193874,6
9616.926317860041,4
10893.511967091796,6
5021.823529629883,2
7629.384547629477,2
6206.190495194812,2
10418.054590277912,5
8647.211765630487,4
6630.23039071584,4
5552.867435417364,5
6254.119787578601,1
5610.761130232837,1
6386.684367192274,4
6257.223324625508,6
8583.850893474202,6
5919.418454784347,3
8514.702613234238,5
6147.573936005614,2
5149.54235399873,3
7003.340551133641,1
6244.914413567051,4
5197.904797972419,1
6273.630161854445,4
10665.738604742264,5
6678.128942697078,6
8083.553442532144,4
6137.901609209785,3
9065.73171728064,3
4870.255784558627,3
9795.38342788878,3
9330.104561450067,2
7264.556010406154,1
10727.77811163352,5
9103.476661014553,5
12199.783712627672,5
9047.907381372235,1
5311.222100427574,4
6217.761414128877,5
9339.039072667521,5
4522.23127585665,6
7372.5766397711905,2
1512.9671320091802,6
9380.685063544784,5
7279.671410872361,5
6640.484145736524,4
7339.617152570994,5
6079.589635746388,5
5308.3598253079,1
7592.688729911779,2
6673.107811657399,1
5520.298428651286,5
11306.568912117744,2
7306.041463995844,6
6646.821764434022,4
7422.313474269895,1
7313.256583887475,4
7083.040101075381,5
4653.276537574221,5
10152.03579576105,2
5859.081298452362,6
10670.433844841607,4
5152.17204214851,5
9342.604605802464,4
9574.54089176399,4
7651.935962825709,2
3937.370005038725,2
7718.054341526353,5
10119.607415483966,5
4747.522607323666,4
6733.602085749587,6
5644.07014950991,1
8566.848309770921,5
10775.64344665622,4
7489.462819944662,6
6035.347852927777,4
11277.986385696331,3
7955.617583754234,6
7439.404103687017,3
7085.843555856765,6
5280.431642573893,1
8882.412032769205,2
9310.77481283625,1
6969.5852971934655,1
8897.831857680105,5
3272.101907981065,4
6969.990278988549,6
6259.264579738475,1
7882.219515819823,6
5274.947085194132,2
4110.848136579333,4
6921.088206595253,6
7340.36521824919,5
9906.537204430322,3
8566.333019299604,1
8915.756813169322,6
3653.5609892679645,4
9675.318523868918,3
9452.102436914774,6
8471.57954296981,5
2182.87915044472,2
7706.4884430184875,6
6311.702124264024,5
6765.529211173225,2
5962.015484929959,2
8209.12175863274,2
5106.816349593109,5
7707.702609827006,1
10092.88343770607,3
6432.776062204179,4
6682.206567441744,1
4979.657226617328,1
9115.363803168199,4
5622.256748499283,4
6158.349935477318,3
8995.114627888488,6
8363.497279965713,1
4174.127056780732,3
8580.469516244639,1
6975.764565221628,6
7286.951036755849,6
10413.864680193463,4
9209.635929892263,2
9934.070221905518,3
5575.682031926498,3
10447.968903362886,2
5919.38803562375,6
6060.6368443156825,1
7307.897992898216,2
8587.668599836661,6
10009.952976261222,2
7401.679380514416,5
10997.117960493371,1
11632.799132265998,2
5146.926218236727,6
10202.359009912954,6
7753.234312650717,2
9539.148618751073,5
5362.44153512116,5
9970.036798184996,5
6416.248611446281,4
9716.975705564944,3
7411.378413186175,5
7244.485317131086,1
7498.205029134656,4
8996.171992343297,3
7497.831262628489,4
8705.409387234307,5
7514.279849762964,2
5073.826254530841,2
8146.6456190005865,6
8334.341068698965,4
4667.346694025644,3
6850.147238688091,3
8920.571212720788,1
7767.229591264042,5
8329.771643265762,2
6681.728102752163,3
6172.905276912524,1
8156.2360626412255,4
1432.3863037496776,6
8487.121612599738,1
9567.677806005358,2
8930.910314279918,6
7517.028686210989,5
9724.162154062702,6
9686.133401177232,1
4514.395080981114,4
6722.562156363374,1
7698.614282155624,4
7850.422118993936,1
8578.604887525233,2
8534.32301199337,3
7828.886139521843,5
8784.881808140595,4
7145.804861993358,2
10269.460978132462,4
11191.031871973357,3
10035.137983407618,4
8955.801395054319,3
8222.341039553983,3
7417.215740815934,4
8845.670223873138,2
8016.787167081223,1
9681.363905494723,6
6629.838140989724,6
9747.004002992237,2
8287.130102065616,6
8665.448270714736,2
7011.318474761439,2
7404.462252798189,4
9109.861636574726,6
10337.264129692203,1
3738.6268794533153,1
7463.840701419785,3
4639.849366360055,1
6959.3916656482525,2
9091.145695363506,4
8968.58050790467,1
10315.537353165977,3
7951.302712860226,1
4109.979815733412,4
7857.537730123918,2
9795.469802698148,1
9532.38993652713,4
8952.724281684697,3
6955.056636228844,2
10134.811043587677,6
7772.08015841751,3
4807.301206947702,5
6408.474031612354,6
8298.593207414646,3
5311.304797595209,3
6385.727176919975,1
5665.5814387026385,1
8239.368612930804,3
6180.197516500019,4
8769.746642797309,5
7568.975619723267,1
3309.6231258441658,2
7402.6159535569095,4
5608.074793098058,1
8617.175726562215,2
6589.407517287599,2
9411.947456363876,3
10002.585903512048,5
6080.395944533445,6
9435.603363077722,1
5795.449403452953,3
7308.896063275577,3
7102.468292031546,5
6494.670136183783,4
8227.153445341952,3
9902.960945020332,4
8429.438849905999,5
7349.754568175811,3
4799.357507233544,1
2481.494853534148,4
6872.870656902062,5
4217.681634419079,6
5244.167172442793,2
7956.990856812068,3
5284.282279526358,3
6144.14808111939,3
7996.2527425281005,1
8018.907741632885,1
6733.922013276602,2
4437.246735525474,6
6669.870719732093,3
7778.602440415381,5
7559.1008600522155,1
9556.620714790755,1
6464.830307832389,6
4758.185013727934,2
6864.404895051514,5
6761.082747291276,4
7728.652172899949,1
10178.255326854933,5
5307.082833091924,4
8171.884427850534,1
8337.197572541847,1
7055.451037433671,6
7623.283668184528,5
7412.234601829193,6
7571.884481086649,6
11731.463986583509,6
8534.38743659815,1
5557.246774936426,4
7655.635371363977,1
12564.156174203854,6
7159.542335080037,6
1273.958474047965,3
6083.276466010596,4
7074.58831232465,5
7144.448306100105,6
10547.747670432746,5
8450.527089139512,1
6436.8733493677055,4
8324.948150706925,6
6971.450191336708,5
7009.138942539255,3
10339.415944058826,6
10817.661565211934,2
8584.86198963007,3
6285.561897422595,6
10819.22577422475,3
8422.290866182346,4
7902.920607878211,1
6124.03441276625,5
7200.951178354946,1
12077.540922631499,4
3669.07983372696,4
13153.307840513686,5
10855.54536797275,3
10447.878579619422,4
8338.440342826798,5
6557.800676807274,6
6489.265289757602,3
4937.60381107455,6
6924.859102894366,2
7085.628955050157,2
8501.964520129515,6
4921.015045644668,4
5554.398710117466,5
4962.088916184835,6
8180.2823362644895,2
8840.33324995411,1
10134.073270296612,1
5861.190813759885,5
7042.654757717536,1
5632.1003844710685,4
5784.481722538658,2
8433.746790068426,2
12839.116605696749,5
6440.562495213882,3
4148.483999870901,2
11370.767651891354,3
4151.554042791313,3
6808.366635823291,5
7582.855560569858,3
9464.390052423041,3
10273.500612723565,5
7003.684836527843,5
11342.920648779858,5
7058.965773614175,5
4839.965800979695,5
7369.324581174793,1
6974.934325515213,4
6577.086409342963,2
9435.869869187585,6
4443.968878462888,5
8673.802440613415,3
7627.373138413212,2
5273.17282853418,5
7809.440410671418,1
10547.87115776664,3
8754.37775123374,1
6355.241041454985,6
9188.625126736648,4
4907.0674119929035,4
8420.17598801803,5
10804.448432083704,4
4981.841313553598,5
9478.735953289153,5
5399.972160920834,4
7411.381083264823,4
4433.2311703343785,1
9815.121690247564,1
5244.593364947586,6
6976.282930217644,1
10002.710143455115,3
8595.945481596604,3
9330.29284115057,2
9552.000131304172,5
8309.12328989829,5
11375.5360781329,3
8619.07966326703,3
7193.691214881494,5
6898.367649783047,2
6852.14256650105,4
7375.846488646441,2
9371.639954670778,3
4827.255323848235,3
3676.0029028723325,4
3883.7784816326184,4
5641.704843955327,6
7570.908708310094,2
10256.274728306242,5
7519.167143405603,5
8029.5376418939395,1
8640.30871591313,2
8981.695677750924,3
10159.458649378337,1
6588.7692840658265,2
6699.4304923834325,5
6568.886867024633,4
10464.887129166214,6
9165.994484619112,3
7792.285723797911,1
11951.505216720929,4
6819.4511155957425,3
5561.723399874067,6
4771.987974850736,6
8544.589028302147,5
4956.780461009107,5
8819.239070484404,5
6921.607794731178,2
6175.889263833137,3
9152.318793425193,2
6290.502811878416,5
6023.983157734072,6
7444.521559442477,3
6328.964337656184,3
9097.585060608604,5
10330.046036909755,2
12125.864264050011,1
6620.6768498143965,5
6208.493779344997,5
4673.989036880558,1
8265.005415599306,6
10018.722323869257,1
4957.780000439092,3
4570.128337356702,1
13278.611246870367,3
4891.339131079271,6
6095.27771273267,1
2979.4414735855235,2
2033.7858970304687,3
7078.326940813523,2
10091.45624327102,1
7472.314151825223,2
3268.13326472886,5
7366.563944613633,1
4132.494846451107,3
5401.463109800379,6
7662.753672356782,1
7186.609352986417,6
7977.237239362974,4
9602.557290221695,6
7409.604336393859,5
5951.9794030219955,3
8630.183418132481,1
4132.876305473159,5
7603.50027197733,3
10083.43287327878,5
6108.780841708404,3
6287.696991219118,5
11210.437816935177,3
7955.079101254222,3
7705.020046624843,4
8045.2689612561435,3
5631.401659998335,4
9800.815704625862,1
10613.053925179052,6
6930.372738069261,1
8316.111452399073,5
9428.096714920766,2
9523.008950734295,2
9795.172077224539,6
4545.218153362465,1
8855.34878301743,4
10564.1564198496,3
8676.670300580841,6
10586.650205644015,5
7487.330955574891,6
8263.676593179398,3
7429.558423550561,3
8572.722293785811,2
9089.127434417853,1
5132.271567240835,4
7648.826435267797,2
7555.415514773184,3
6412.0428857599745,3
8140.438939088647,1
5744.91182317992,4
5730.363632007855,6
6214.389575554723,1
5017.40651368206,5
6076.025986238146,5
11136.558167095618,2
5276.262536482686,6
5693.878524462077,6
7759.358333639651,1
5397.887362263592,3
5695.677201510943,5
5073.9061143492345,2
7529.661506847599,5
7032.662515051703,5
8396.38019554442,5
7911.826910021578,5
9819.586529454526,1
6434.7640583331795,3
5162.330451123542,1
5796.552585057807,2
11113.722859518275,6
3503.9468891612905,6
9724.096431028127,2
9709.854712989276,2
8031.09472923025,3
5679.218313101785,1
8550.031266002177,2
5850.043964171464,1
6524.7536217069,3
7949.485955395863,3
6491.488001802597,2
5302.896594297727,1
7110.091324724043,4
8499.458206494082,3
9789.099778967931,2
8828.654542877784,6
10597.484776745245,3
